L1-icache-load-misses:u,LLC-load-misses:u,LLC-loads:u,instructions:u
14442.0,101942.0,438912.0,26582705.0
16248.0,101910.0,429788.0,26034618.0
18366.0,104959.0,417423.0,26087024.0
23833.0,102562.0,429020.0,25467410.0
18370.0,104840.0,416324.0,25955365.0
14196.0,103437.0,429691.0,25726330.0
15286.0,104513.0,425279.0,25710703.0
15407.0,104897.0,430799.0,25966488.0
13984.0,103295.0,427553.0,25902003.0
13148.0,105448.0,422499.0,26233205.0
14726.0,104324.0,429304.0,25792661.0
13637.0,106539.0,418668.0,25907052.0
15616.0,106066.0,433511.0,25754435.0
22719.0,104414.0,414739.0,25755782.0
13259.0,104687.0,423844.0,25690415.0
12928.0,106527.0,425987.0,26079674.0
14930.0,104298.0,426423.0,25700724.0
13342.0,106052.0,422920.0,25916616.0
14086.0,103347.0,428854.0,26101238.0
17111.0,105552.0,432226.0,25861700.0
15260.0,106210.0,423983.0,25944886.0
14272.0,103305.0,422608.0,25602041.0
23941.0,105806.0,421098.0,25847090.0
18196.0,101482.0,429271.0,25910182.0
15441.0,103519.0,429580.0,25888891.0
12847.0,104428.0,428165.0,26088210.0
15439.0,102523.0,433049.0,26196249.0
14620.0,104661.0,423610.0,26116516.0
14472.0,103494.0,429031.0,25910183.0
14628.0,103755.0,428712.0,26241845.0
14551.0,101947.0,421784.0,26149292.0
19498.0,102124.0,428157.0,25775482.0
21552.0,105152.0,431816.0,26152856.0
15461.0,102955.0,433721.0,25908542.0
15506.0,105408.0,423655.0,25932121.0
13528.0,103616.0,428398.0,26035877.0
14403.0,105299.0,428723.0,25874035.0
16576.0,105666.0,419481.0,25890356.0
14651.0,103073.0,428242.0,25863731.0
14670.0,105169.0,423343.0,25882893.0
15508.0,101649.0,425442.0,25901741.0
16551.0,104822.0,427623.0,26037920.0
20509.0,104641.0,418669.0,25669874.0
17012.0,102727.0,427042.0,26318423.0
14243.0,104327.0,422342.0,26096692.0
14959.0,104902.0,422874.0,26195259.0
13324.0,103555.0,422994.0,25807439.0
15451.0,105810.0,424528.0,26190892.0
12410.0,104149.0,431078.0,26013992.0
16651.0,102473.0,416218.0,26104846.0
12658.0,105057.0,434147.0,25856503.0
13601.0,102579.0,424301.0,26321388.0
21099.0,103715.0,426824.0,26029095.0
12849.0,103457.0,421820.0,26120265.0
15019.0,101617.0,429529.0,26383983.0
17662.0,104403.0,430348.0,26339551.0
16780.0,99225.0,416494.0,26846787.0
13921.0,102204.0,432531.0,26065430.0
15782.0,102155.0,424472.0,26286062.0
16354.0,101222.0,425929.0,26085126.0
16024.0,100311.0,423508.0,26534115.0
17993.0,103203.0,426558.0,25726506.0
24429.0,104772.0,423556.0,26084121.0
17800.0,100923.0,425694.0,26156421.0
14968.0,104250.0,418653.0,25632031.0
12957.0,106856.0,431544.0,25738692.0
14940.0,101718.0,420847.0,25860468.0
13223.0,106463.0,420043.0,26079451.0
12825.0,104410.0,426331.0,25560401.0
15306.0,106830.0,424600.0,25815867.0
14610.0,102670.0,430862.0,25653278.0
16277.0,106299.0,424433.0,25935293.0
21580.0,102949.0,421078.0,26012820.0
19012.0,102902.0,419490.0,26006421.0
15473.0,104168.0,422833.0,25694852.0
19078.0,101767.0,425342.0,25786058.0
15431.0,103591.0,420607.0,25914171.0
16773.0,103162.0,434629.0,25875426.0
12764.0,100503.0,426716.0,26508116.0
12030.0,105044.0,425225.0,25757661.0
16208.0,103479.0,427056.0,25929777.0
14047.0,105300.0,430465.0,25848428.0
24034.0,104015.0,410569.0,25576953.0
15643.0,104786.0,429225.0,25676092.0
15920.0,103674.0,424167.0,26130729.0
13077.0,108078.0,430938.0,25763342.0
16886.0,101390.0,423191.0,25874579.0
16045.0,104867.0,426127.0,25908134.0
15071.0,105638.0,429286.0,26103740.0
13847.0,104288.0,428171.0,25910582.0
12837.0,105091.0,423242.0,25886268.0
18762.0,103541.0,430287.0,26337027.0
23784.0,102621.0,415518.0,25262992.0
16453.0,103157.0,428386.0,26014496.0
18518.0,104100.0,420773.0,25561344.0
16020.0,101442.0,436505.0,26147125.0
16494.0,104013.0,419504.0,25983843.0
16382.0,104263.0,434817.0,25811162.0
15191.0,103984.0,420602.0,25972727.0
17927.0,103355.0,434404.0,25975745.0
13473.0,106141.0,425929.0,25723239.0
16391.0,102607.0,435000.0,26047886.0
22413.0,104099.0,422814.0,25633679.0
17572.0,103420.0,422560.0,26037149.0
15155.0,103177.0,431543.0,26211377.0
15590.0,103574.0,417902.0,26313260.0
12783.0,103347.0,439031.0,26248306.0
13123.0,104232.0,421907.0,26211712.0
14358.0,102308.0,434010.0,26661736.0
15505.0,102173.0,423084.0,26369830.0
17446.0,101592.0,424654.0,26269406.0
15637.0,102112.0,423771.0,26000688.0
21983.0,103610.0,424730.0,26130432.0
14857.0,104357.0,415663.0,26141257.0
16665.0,103998.0,425060.0,26200461.0
15708.0,106334.0,430658.0,26117325.0
15279.0,101850.0,422513.0,25992339.0
15537.0,104371.0,425204.0,26270471.0
13623.0,105680.0,440169.0,25716174.0
14673.0,103736.0,433534.0,26032180.0
14996.0,103999.0,420724.0,26334649.0
18313.0,101033.0,428894.0,26218630.0
22666.0,104364.0,413014.0,25872840.0
15330.0,103937.0,431876.0,26014774.0
15849.0,103782.0,420926.0,26114269.0
19264.0,102516.0,423679.0,26153369.0
12440.0,105577.0,427861.0,26029699.0
17315.0,102064.0,417122.0,26306386.0
15129.0,104993.0,428503.0,26054017.0
14711.0,106443.0,420616.0,25589900.0
20108.0,98218.0,428793.0,26289380.0
18750.0,102266.0,419014.0,25985109.0
25938.0,103125.0,421513.0,25845839.0
16487.0,105459.0,434512.0,26061286.0
19211.0,103340.0,427967.0,26090317.0
16730.0,105763.0,430934.0,25708594.0
15892.0,103086.0,427856.0,25933287.0
15688.0,104925.0,421903.0,25985609.0
17095.0,105966.0,428428.0,25775710.0
16469.0,102971.0,417408.0,26007397.0
19273.0,102128.0,421955.0,26292830.0
22943.0,104910.0,421450.0,25663460.0
16734.0,101903.0,431080.0,26457718.0
17914.0,109084.0,429251.0,25770441.0
14341.0,101904.0,430183.0,26058898.0
15706.0,103371.0,427405.0,26083254.0
17195.0,103473.0,426296.0,26431237.0
17607.0,100486.0,414932.0,26231299.0
16866.0,103194.0,419093.0,26361920.0
13470.0,104474.0,434050.0,26506509.0
16007.0,102778.0,434081.0,26438411.0
27897.0,100837.0,420891.0,25667891.0
17235.0,106286.0,424730.0,25896717.0
14904.0,103477.0,424655.0,25940504.0
12413.0,106394.0,435198.0,26170775.0
16478.0,98398.0,427280.0,26407214.0
14402.0,106425.0,430791.0,25765617.0
14117.0,102168.0,433439.0,26231052.0
15439.0,101873.0,428704.0,26025237.0
15848.0,100800.0,423176.0,26388234.0
18695.0,100830.0,430021.0,26068419.0
23783.0,103996.0,417828.0,25774062.0
17863.0,101066.0,422675.0,26198865.0
14699.0,105796.0,438206.0,26129613.0
16186.0,104125.0,434608.0,26422696.0
20231.0,98188.0,425921.0,26784682.0
17087.0,105306.0,414567.0,25747244.0
18777.0,103411.0,424532.0,26344660.0
19108.0,105845.0,421159.0,25995596.0
18117.0,100765.0,427568.0,26509982.0
16898.0,104462.0,417040.0,25904826.0
25538.0,99702.0,424662.0,26460311.0
16592.0,106584.0,421888.0,25995983.0
15224.0,98707.0,435335.0,26762885.0
16508.0,103543.0,424866.0,26221464.0
15156.0,104141.0,439638.0,26244733.0
16731.0,101877.0,432270.0,26251753.0
14213.0,104471.0,410095.0,25903133.0
14056.0,101243.0,432389.0,26454836.0
19033.0,104333.0,421422.0,26260672.0
15943.0,100772.0,414992.0,26469337.0
24155.0,104008.0,418322.0,26012274.0
15318.0,101481.0,439154.0,26404392.0
17681.0,105097.0,433169.0,26478906.0
16801.0,104429.0,417557.0,25937476.0
19490.0,101777.0,424865.0,26493009.0
17866.0,102785.0,441434.0,25979844.0
17791.0,104059.0,415447.0,25943091.0
18597.0,104221.0,425575.0,25913355.0
16648.0,107359.0,422901.0,26086696.0
17082.0,104566.0,431839.0,26084882.0
22859.0,103304.0,412755.0,25627997.0
14820.0,105932.0,428827.0,25979618.0
12581.0,108944.0,435881.0,25876055.0
14650.0,100556.0,421404.0,26244532.0
14349.0,106336.0,431382.0,26136676.0
14894.0,103252.0,421914.0,26012739.0
14954.0,107627.0,428518.0,26063223.0
14067.0,105497.0,420689.0,25903209.0
17575.0,104108.0,420333.0,25930219.0
16464.0,105727.0,421755.0,25583340.0
21896.0,106955.0,429435.0,25643292.0
19143.0,102337.0,427990.0,26386919.0
18160.0,105389.0,429759.0,25931715.0
18787.0,100733.0,424773.0,26379464.0
19904.0,101311.0,423668.0,26169626.0
16354.0,103229.0,423944.0,26256376.0
17423.0,100878.0,428298.0,26390597.0
18474.0,102395.0,424282.0,26395055.0
14856.0,102798.0,436571.0,26198783.0
19050.0,98049.0,417686.0,26282648.0
26160.0,102873.0,430450.0,25765670.0
18088.0,99570.0,434636.0,26392182.0
15191.0,104679.0,444270.0,26011224.0
17558.0,100688.0,418838.0,26224126.0
14696.0,103115.0,432502.0,26416472.0
14050.0,104762.0,432746.0,26155326.0
19818.0,104004.0,422982.0,25545888.0
14799.0,102565.0,438284.0,26293286.0
12633.0,103521.0,423608.0,26060478.0
16425.0,101397.0,428293.0,26362752.0
24844.0,100708.0,417888.0,26503422.0
19614.0,101812.0,432899.0,26481973.0
17871.0,100803.0,433338.0,26245074.0
15265.0,100897.0,426767.0,26445441.0
16230.0,101768.0,423044.0,26569146.0
13535.0,102918.0,433116.0,26257662.0
18310.0,101646.0,429171.0,26401307.0
15080.0,103386.0,428775.0,26040651.0
18831.0,100658.0,428623.0,26115910.0
17201.0,102615.0,432069.0,26193626.0
25329.0,99928.0,421541.0,26030431.0
18413.0,101825.0,439817.0,26321137.0
15115.0,102215.0,423630.0,26018122.0
18931.0,102020.0,433048.0,26512045.0
15393.0,100878.0,428421.0,26107596.0
14292.0,105734.0,431445.0,26306903.0
15306.0,102899.0,422050.0,25652302.0
14498.0,107008.0,411447.0,26098223.0
16310.0,105037.0,432005.0,25797872.0
19797.0,105496.0,419711.0,25950609.0
26807.0,102235.0,415175.0,26317886.0
16146.0,105034.0,422641.0,25828955.0
17469.0,105995.0,430801.0,25751003.0
13118.0,108729.0,428921.0,25704559.0
14506.0,102674.0,413799.0,26315243.0
14279.0,104295.0,428866.0,26087689.0
14686.0,107689.0,416329.0,25602282.0
15263.0,104749.0,428974.0,25963270.0
11359.0,108418.0,428616.0,25688137.0
15077.0,102238.0,415393.0,26301264.0
25355.0,104712.0,418864.0,25687820.0
14718.0,109300.0,422305.0,25767798.0
13191.0,103613.0,433865.0,26141910.0
11616.0,104053.0,421993.0,26218579.0
14194.0,102766.0,425536.0,26319464.0
13454.0,107788.0,437883.0,25654909.0
17232.0,105367.0,429317.0,25895429.0
19039.0,103163.0,423278.0,26220823.0
19110.0,101491.0,425779.0,25943891.0
22194.0,105803.0,428333.0,25766249.0
13722.0,106250.0,432742.0,25855501.0
14889.0,102147.0,430086.0,26210167.0
13285.0,102188.0,430837.0,26401096.0
13265.0,101192.0,419561.0,26448210.0
14105.0,102331.0,428072.0,26405449.0
13741.0,103222.0,428154.0,26480411.0
19384.0,102977.0,423859.0,25398651.0
14411.0,102158.0,415991.0,26445520.0
16285.0,103536.0,422578.0,26320175.0
23170.0,103220.0,421972.0,26175293.0
18196.0,104074.0,427288.0,26236571.0
17559.0,101673.0,432144.0,26524821.0
14793.0,107727.0,430464.0,26158347.0
18194.0,103138.0,424032.0,26303170.0
15989.0,102695.0,422004.0,26293141.0
16918.0,102799.0,428387.0,26075488.0
16137.0,107177.0,417236.0,26016965.0
17696.0,103787.0,420336.0,25909499.0
23566.0,149188.0,600160.0,37668538.0
26550.0,100902.0,421751.0,26011543.0
15571.0,106884.0,425202.0,25538521.0
16178.0,100604.0,429193.0,26328815.0
14398.0,105998.0,426777.0,25866160.0
13845.0,102567.0,427567.0,26404044.0
16155.0,100373.0,421387.0,25839724.0
17111.0,100477.0,418760.0,26095955.0
13937.0,104610.0,432954.0,26440600.0
18881.0,101336.0,423507.0,26327457.0
16311.0,104342.0,420979.0,26052531.0
24071.0,104862.0,417696.0,25684080.0
17684.0,98982.0,433668.0,26577903.0
14390.0,102561.0,428428.0,26296924.0
13747.0,104101.0,436736.0,26160320.0
16130.0,103858.0,433451.0,26400576.0
15424.0,99657.0,424239.0,26458702.0
16212.0,101052.0,432971.0,26581917.0
14858.0,105164.0,420704.0,26100547.0
15073.0,102013.0,427852.0,26267525.0
16447.0,106949.0,427398.0,25381450.0
23512.0,98574.0,424270.0,26302928.0
16340.0,101701.0,428035.0,26423226.0
17525.0,106190.0,432751.0,25999610.0
16947.0,101984.0,429606.0,25978896.0
14904.0,102313.0,425796.0,26317238.0
15784.0,105353.0,426706.0,25929565.0
13915.0,107559.0,424435.0,25655911.0
16879.0,102797.0,428519.0,26069488.0
14857.0,107173.0,423437.0,25774997.0
18096.0,104527.0,429491.0,25969349.0
23837.0,101944.0,417447.0,25787110.0
14883.0,107210.0,419222.0,25733892.0
13056.0,105548.0,439504.0,26031597.0
17626.0,104637.0,416983.0,25960179.0
13646.0,104280.0,427557.0,26200205.0
14843.0,104721.0,419018.0,26175419.0
17458.0,102546.0,428925.0,26038805.0
14495.0,106755.0,420792.0,26231630.0
16934.0,105827.0,428373.0,25938634.0
23574.0,104074.0,422048.0,25852779.0
17465.0,108979.0,426102.0,25368709.0
15790.0,102008.0,422465.0,26331944.0
17317.0,107111.0,427044.0,25966637.0
16616.0,103599.0,427328.0,25208996.0
19250.0,101212.0,412647.0,25312980.0
15680.0,104461.0,428175.0,25815322.0
14144.0,107121.0,430947.0,25696387.0
13683.0,104436.0,418120.0,26016983.0
18871.0,102307.0,425964.0,26046412.0
21146.0,108916.0,410367.0,25325987.0
17297.0,104111.0,432266.0,26026492.0
15136.0,109386.0,429657.0,25605974.0
16921.0,103043.0,421732.0,25863630.0
16394.0,102011.0,421237.0,26143128.0
16159.0,105140.0,422106.0,25854719.0
17984.0,102401.0,424231.0,26304370.0
16744.0,103689.0,425523.0,25821377.0
14745.0,104523.0,417302.0,26375923.0
16029.0,104384.0,423973.0,26005609.0
24373.0,104343.0,421675.0,26013118.0
16661.0,103123.0,426253.0,25801520.0
18716.0,102724.0,426797.0,26131788.0
13687.0,104604.0,433758.0,26083823.0
15006.0,105727.0,428698.0,25977042.0
16941.0,103373.0,431038.0,26176254.0
17967.0,106667.0,431655.0,25769816.0
15092.0,104651.0,420358.0,25857732.0
17206.0,106350.0,426253.0,26036568.0
16053.0,105956.0,424273.0,25443717.0
24690.0,104031.0,412263.0,25769269.0
19093.0,104063.0,416210.0,26337751.0
19240.0,103126.0,423434.0,25853742.0
18157.0,104344.0,420066.0,25889737.0
15655.0,102663.0,428926.0,26140208.0
16737.0,103748.0,427788.0,25703781.0
16991.0,102080.0,427707.0,26410922.0
17736.0,107190.0,437644.0,25811311.0
16102.0,101045.0,430129.0,26184881.0
17779.0,105421.0,423484.0,25781029.0
25841.0,101676.0,420447.0,25689683.0
16144.0,103469.0,433243.0,26041219.0
15379.0,105457.0,434532.0,25855024.0
14607.0,102689.0,428607.0,25942964.0
16633.0,102330.0,435057.0,26602292.0
15085.0,104080.0,423459.0,25667755.0
16896.0,104073.0,425706.0,26362110.0
17023.0,108399.0,425779.0,25913229.0
15208.0,102723.0,429967.0,26346201.0
19029.0,100494.0,413009.0,26200557.0
23462.0,105244.0,420662.0,25769217.0
18589.0,102352.0,428721.0,26498387.0
16554.0,104889.0,428874.0,26032584.0
17048.0,101907.0,427368.0,26006637.0
14386.0,105763.0,431690.0,26019767.0
17433.0,105230.0,426054.0,26001937.0
19479.0,105759.0,433285.0,25142570.0
16957.0,101323.0,411695.0,25380754.0
20856.0,103036.0,418062.0,25152423.0
16343.0,105090.0,427546.0,25654853.0
27399.0,103759.0,418084.0,25909241.0
16556.0,107872.0,434283.0,25709467.0
14391.0,103358.0,429672.0,25982102.0
13410.0,105644.0,424226.0,25969840.0
15073.0,102796.0,432274.0,26240507.0
14588.0,107724.0,412902.0,25839365.0
15874.0,101880.0,427067.0,26067691.0
14012.0,104698.0,422641.0,26276346.0
15283.0,104830.0,428448.0,26252426.0
16890.0,103674.0,428572.0,25931206.0
26411.0,102121.0,421091.0,26034124.0
16821.0,103873.0,425734.0,25793244.0
18371.0,99864.0,431848.0,26122531.0
15642.0,104920.0,430880.0,25753116.0
17541.0,102745.0,424764.0,26106400.0
14657.0,104229.0,426850.0,25950520.0
14339.0,105713.0,429590.0,26133488.0
13458.0,104418.0,423813.0,25959639.0
14215.0,103008.0,427722.0,26118889.0
17207.0,104333.0,430853.0,25792966.0
21183.0,106745.0,425358.0,26134982.0
17846.0,102911.0,429263.0,25991696.0
15580.0,103824.0,426604.0,25328992.0
22490.0,101337.0,416285.0,25236569.0
15975.0,107358.0,438696.0,25558121.0
15786.0,104996.0,430471.0,25496778.0
16194.0,103834.0,431696.0,25982838.0
16541.0,104185.0,422468.0,26083380.0
18465.0,102481.0,427161.0,26169920.0
18198.0,103349.0,422496.0,25891847.0
27435.0,102106.0,415772.0,25573569.0
17528.0,105673.0,419778.0,25767573.0
14899.0,102684.0,430190.0,26064668.0
15755.0,105946.0,417540.0,25909624.0
14210.0,103078.0,429669.0,25959022.0
18499.0,105253.0,417482.0,26289697.0
16580.0,103727.0,422066.0,25947485.0
13178.0,107129.0,424160.0,26018832.0
17260.0,104948.0,425057.0,25920287.0
14420.0,107468.0,433157.0,25754849.0
26362.0,102294.0,423288.0,26166044.0
16839.0,103075.0,426772.0,25761621.0
16430.0,105900.0,437175.0,25916823.0
12344.0,104121.0,438652.0,26169929.0
15645.0,101617.0,431471.0,26597059.0
15520.0,102909.0,420761.0,26265220.0
16773.0,101680.0,428056.0,26279004.0
19243.0,99939.0,425418.0,25890723.0
20228.0,103168.0,424980.0,25909575.0
16921.0,104736.0,431257.0,25859297.0
27455.0,106264.0,425826.0,25454088.0
14003.0,102271.0,431022.0,25972008.0
16957.0,105395.0,419733.0,25841035.0
16099.0,105596.0,429330.0,25729622.0
14374.0,105103.0,427224.0,25973871.0
14799.0,103232.0,429605.0,25974066.0
15800.0,105378.0,423248.0,25938715.0
17944.0,103766.0,431150.0,25985105.0
14375.0,102877.0,424506.0,26049545.0
21334.0,103674.0,426857.0,25870950.0
15462.0,103067.0,425687.0,26138156.0
15606.0,103331.0,427213.0,26097328.0
15230.0,104092.0,431919.0,26239615.0
15495.0,101065.0,428952.0,26301930.0
16906.0,103694.0,425853.0,26288313.0
14696.0,101493.0,424952.0,26000558.0
16498.0,103627.0,431093.0,26082532.0
15122.0,102598.0,429786.0,25643423.0
16296.0,103141.0,429593.0,26396218.0
23300.0,101794.0,429199.0,26255272.0
16105.0,103851.0,425699.0,25657549.0
15977.0,106500.0,428913.0,25997881.0
12386.0,103366.0,429721.0,25842950.0
15953.0,103325.0,432175.0,26138978.0
13171.0,105596.0,423793.0,25837459.0
17153.0,101459.0,430542.0,26346208.0
15396.0,104698.0,428076.0,26065663.0
15696.0,101126.0,424973.0,25798442.0
17454.0,104264.0,429634.0,26268666.0
20526.0,102740.0,426489.0,25752028.0
17024.0,104754.0,421025.0,25476038.0
14646.0,102518.0,423756.0,26227540.0
17631.0,103215.0,430628.0,25925806.0
17129.0,101961.0,425135.0,26128955.0
15085.0,102485.0,429971.0,25368141.0
14700.0,103368.0,429694.0,26081092.0
16546.0,103112.0,429476.0,26171744.0
13914.0,104854.0,427806.0,25994368.0
17646.0,102597.0,422385.0,25702519.0
22026.0,104683.0,416649.0,25965861.0
16702.0,103230.0,424627.0,25661539.0
18231.0,103080.0,426420.0,25391300.0
17365.0,101721.0,419257.0,25682719.0
17643.0,102931.0,428960.0,26102043.0
12077.0,103750.0,427438.0,26004067.0
14328.0,106024.0,429295.0,25998894.0
14208.0,102319.0,432075.0,26267126.0
14189.0,101860.0,421384.0,26325296.0
17254.0,103147.0,427390.0,26140436.0
24715.0,103620.0,420002.0,25778342.0
19138.0,100564.0,424930.0,26054749.0
18029.0,102954.0,423739.0,25754190.0
16643.0,101095.0,428802.0,26179284.0
16176.0,105686.0,434985.0,25842444.0
16214.0,103390.0,416556.0,25957447.0
15387.0,102581.0,426963.0,26040424.0
14302.0,106447.0,429252.0,25985959.0
14439.0,102000.0,429394.0,26040331.0
14807.0,106575.0,439182.0,25779262.0
23021.0,101118.0,426549.0,25896066.0
17394.0,102350.0,424195.0,25962685.0
14142.0,102522.0,425307.0,26297519.0
13930.0,102260.0,426203.0,26526101.0
13438.0,103647.0,430571.0,26273744.0
15784.0,101263.0,421114.0,26090499.0
12836.0,105452.0,430587.0,25962306.0
15537.0,100849.0,433337.0,26363208.0
14187.0,103901.0,428963.0,26447799.0
15661.0,103217.0,434901.0,26056781.0
26289.0,100478.0,408868.0,25539536.0
17863.0,104230.0,426073.0,25842536.0
16817.0,105630.0,426265.0,25759617.0
16495.0,104257.0,437130.0,26076729.0
14212.0,105951.0,427107.0,25638645.0
14266.0,105901.0,430156.0,25778432.0
15015.0,105148.0,427282.0,25805788.0
15703.0,104901.0,427900.0,25834291.0
15530.0,104696.0,425998.0,25653743.0
15023.0,102481.0,433694.0,26043075.0
22884.0,103420.0,419065.0,25670550.0
14328.0,105601.0,431434.0,25638603.0
11845.0,103407.0,425764.0,25916888.0
13653.0,106504.0,436728.0,25616344.0
13577.0,102865.0,430700.0,26262598.0
15541.0,102372.0,419722.0,25884406.0
18369.0,105232.0,422031.0,26065587.0
15401.0,101870.0,429236.0,26089983.0
15419.0,103714.0,427652.0,25989590.0
18426.0,99646.0,421880.0,26021652.0
23603.0,104350.0,426271.0,25512944.0
15364.0,101794.0,433431.0,26104607.0
14880.0,99349.0,428450.0,26679069.0
12654.0,105447.0,432122.0,25876544.0
14824.0,98763.0,429695.0,26360785.0
12877.0,103854.0,431242.0,26100460.0
13019.0,102162.0,433196.0,26225141.0
15451.0,100850.0,429737.0,26309762.0
17139.0,102159.0,426769.0,26087047.0
15514.0,103182.0,430819.0,26208410.0
23469.0,100327.0,433798.0,25947296.0
13273.0,102984.0,426735.0,26342610.0
17059.0,102155.0,438672.0,26196777.0
14951.0,101542.0,423734.0,26142643.0
17685.0,103274.0,433228.0,26509621.0
17172.0,101258.0,431941.0,25798738.0
15628.0,103080.0,424838.0,26002835.0
16701.0,103268.0,425874.0,25792983.0
16753.0,103006.0,429818.0,26022578.0
15041.0,104675.0,430541.0,25725865.0
24157.0,102243.0,422920.0,25643968.0
16140.0,104842.0,415511.0,25830675.0
17059.0,103369.0,431912.0,26121103.0
16477.0,105569.0,422375.0,25857735.0
22931.0,101562.0,417786.0,25127476.0
17765.0,102597.0,424701.0,26113528.0
15696.0,102939.0,421780.0,26025798.0
16946.0,105741.0,417186.0,26249197.0
17099.0,100556.0,433447.0,26404789.0
16484.0,107101.0,429954.0,25994019.0
21843.0,104157.0,417011.0,26057023.0
13550.0,103287.0,431069.0,26384233.0
15047.0,102519.0,415147.0,26118146.0
16132.0,102264.0,429588.0,26210294.0
18285.0,106381.0,424393.0,25986358.0
15266.0,103620.0,422040.0,26195278.0
15667.0,102547.0,428893.0,26251534.0
14828.0,108667.0,423099.0,25824491.0
15658.0,101863.0,423318.0,25976892.0
25453.0,101750.0,422178.0,25838422.0
18275.0,106619.0,432157.0,25844776.0
17672.0,100590.0,423283.0,25803374.0
16388.0,102217.0,430436.0,26293427.0
17303.0,103094.0,431800.0,26054389.0
14193.0,103883.0,439687.0,25983605.0
15947.0,102440.0,422131.0,25927479.0
17966.0,104214.0,428198.0,26328366.0
14406.0,105188.0,433734.0,25807124.0
16397.0,100305.0,425930.0,26206511.0
22087.0,102225.0,425946.0,25735655.0
16000.0,101609.0,440474.0,26325938.0
16024.0,101923.0,426979.0,26288401.0
17549.0,100262.0,424712.0,26174255.0
17777.0,100980.0,424612.0,25874621.0
17394.0,101454.0,430276.0,25776585.0
18288.0,101899.0,424553.0,25986725.0
15730.0,101499.0,426825.0,26085391.0
16445.0,103058.0,419161.0,26110662.0
13782.0,100618.0,436492.0,26304825.0
24731.0,102583.0,417697.0,25800123.0
20193.0,102719.0,432662.0,26034780.0
17531.0,104762.0,429677.0,26103732.0
16584.0,102132.0,426957.0,26029708.0
14091.0,104148.0,423261.0,26324079.0
17853.0,98565.0,433225.0,26481238.0
15138.0,103761.0,435464.0,26216284.0
14765.0,101541.0,435235.0,26263822.0
17622.0,102772.0,424762.0,26016004.0
13806.0,104081.0,428434.0,26073991.0
26890.0,102112.0,421915.0,25982488.0
20705.0,99446.0,426997.0,26187135.0
17486.0,104604.0,430464.0,26084558.0
17003.0,100988.0,436429.0,25692783.0
16569.0,103180.0,434248.0,26263686.0
18971.0,100148.0,429332.0,25959872.0
16192.0,103232.0,425189.0,26055184.0
17535.0,100193.0,430887.0,25859903.0
17393.0,102043.0,427878.0,26496965.0
18811.0,101017.0,433347.0,25833462.0
24014.0,102384.0,424648.0,25744917.0
17095.0,103053.0,429982.0,25990501.0
14925.0,103124.0,432785.0,26101237.0
14362.0,100882.0,425750.0,26413188.0
12924.0,104583.0,432641.0,25848520.0
15838.0,102730.0,428012.0,26317645.0
13706.0,105915.0,432298.0,25897183.0
14007.0,101936.0,421679.0,25950725.0
17913.0,104701.0,429892.0,25904681.0
18626.0,100013.0,421983.0,26122593.0
26690.0,103604.0,426791.0,25473136.0
20115.0,99195.0,430075.0,26227649.0
19519.0,103071.0,421704.0,25628947.0
13394.0,102152.0,440734.0,26248931.0
15066.0,101221.0,431309.0,25848743.0
15078.0,100011.0,431295.0,26505339.0
16369.0,102839.0,435193.0,25830337.0
13981.0,100568.0,434179.0,26473219.0
16522.0,100274.0,435086.0,26136503.0
16679.0,100773.0,423812.0,26822121.0
23611.0,103472.0,430165.0,25899886.0
15292.0,100670.0,432432.0,26245283.0
13214.0,101886.0,426655.0,26379916.0
17753.0,104353.0,429163.0,25900147.0
15390.0,98912.0,431379.0,26637482.0
12977.0,105287.0,426160.0,26235507.0
15777.0,104044.0,437615.0,26221850.0
16758.0,97460.0,432640.0,26520877.0
19144.0,101468.0,423160.0,26196843.0
20276.0,99307.0,426054.0,26305036.0
25255.0,103737.0,419130.0,25917436.0
17870.0,99337.0,428840.0,26250603.0
17581.0,101744.0,424642.0,26416807.0
17880.0,103677.0,436097.0,25786908.0
15976.0,97802.0,429288.0,26383835.0
17284.0,100951.0,432535.0,26374256.0
14516.0,101479.0,431283.0,26373948.0
17335.0,104647.0,432771.0,25847889.0
16658.0,102250.0,435359.0,26065670.0
20025.0,101832.0,429832.0,25904278.0
25185.0,102055.0,423952.0,26027512.0
17617.0,103537.0,428333.0,26304854.0
16245.0,102917.0,434273.0,25990488.0
18299.0,101623.0,428581.0,25904742.0
19543.0,99636.0,423955.0,25489827.0
15866.0,105713.0,422714.0,25949420.0
16128.0,104011.0,427930.0,25904761.0
16281.0,104820.0,424935.0,26045155.0
15798.0,100059.0,428513.0,26560035.0
14216.0,106432.0,431797.0,25867887.0
22905.0,102800.0,424023.0,25986585.0
15720.0,106616.0,425994.0,25625791.0
13859.0,101250.0,431862.0,26517728.0
15562.0,105081.0,421268.0,25937360.0
16314.0,106157.0,436108.0,25891191.0
13135.0,107644.0,429023.0,25674909.0
14583.0,104487.0,425172.0,25894476.0
13318.0,104736.0,430933.0,26166839.0
15056.0,104909.0,432362.0,25884553.0
13926.0,106714.0,423928.0,25800928.0
23829.0,104158.0,430252.0,25502870.0
12331.0,107811.0,422222.0,25614333.0
16404.0,102028.0,417979.0,25881977.0
11285.0,106283.0,431776.0,26175885.0
15385.0,103685.0,420898.0,26373157.0
16598.0,103391.0,428570.0,26007823.0
15904.0,105328.0,421408.0,25866800.0
