br_inst_retired.all_branches_pebs:u,br_misp_retired.all_branches_pebs:u,cpu-cycles:u,instructions:u
5219058.0,135954.0,30019546.0,25069088.0
5318109.0,132495.0,30106526.0,25600447.0
5296845.0,126075.0,30010781.0,25405499.0
5434087.0,115398.0,30105892.0,26095315.0
5460215.0,115794.0,30098803.0,26194894.0
5446130.0,118451.0,30107990.0,26185841.0
5288346.0,113501.0,30040032.0,25391747.0
5287119.0,123402.0,30110212.0,25442139.0
5327487.0,115535.0,30090816.0,25566659.0
5408451.0,117216.0,30104224.0,26036981.0
5321843.0,115915.0,30019617.0,25542639.0
5322908.0,125979.0,30107917.0,25602906.0
5320787.0,119222.0,29970268.0,25616402.0
5432132.0,119011.0,30107780.0,26174241.0
5359681.0,113342.0,30096932.0,25706216.0
5433829.0,119106.0,30100716.0,26158578.0
5408495.0,116872.0,30109264.0,25993598.0
5348509.0,113681.0,30101884.0,25696545.0
5435173.0,115931.0,30052099.0,26156058.0
5388831.0,114678.0,30100592.0,25802004.0
5355948.0,113515.0,30018440.0,25709925.0
5427599.0,116380.0,30099684.0,26031204.0
5388536.0,113459.0,30036657.0,25855703.0
5436747.0,117771.0,30098364.0,26132651.0
5421528.0,117210.0,30102892.0,25914389.0
5433744.0,129195.0,30096708.0,26156983.0
5488004.0,119024.0,30101941.0,26383087.0
5388520.0,113051.0,30096798.0,25833738.0
5477436.0,118493.0,30052270.0,26340519.0
5415077.0,115285.0,30103203.0,25961358.0
5427228.0,118376.0,30032233.0,26061040.0
5402294.0,117240.0,30092921.0,25920885.0
5375232.0,117285.0,30027471.0,25826719.0
5319142.0,130904.0,30100760.0,25550148.0
5287089.0,136566.0,30099719.0,25372623.0
5445825.0,115269.0,30110586.0,26213976.0
5396674.0,121482.0,30098795.0,25874668.0
5481326.0,120399.0,30101833.0,26369927.0
5439810.0,117195.0,30087371.0,26102250.0
5491250.0,120247.0,30105452.0,26424061.0
5428149.0,115919.0,29969927.0,26059859.0
5451645.0,117288.0,30104492.0,26247814.0
5419426.0,113478.0,30027094.0,26006982.0
5402245.0,117848.0,30106238.0,25887963.0
5437741.0,117511.0,30091868.0,26107912.0
5455638.0,116210.0,30102921.0,26266877.0
5449127.0,117044.0,30101343.0,26147300.0
5476602.0,118158.0,30103702.0,26263450.0
5418318.0,112350.0,30096303.0,26059001.0
5472751.0,118466.0,30109986.0,26310154.0
5338369.0,115956.0,30019730.0,25557566.0
5338716.0,120595.0,30027289.0,25673530.0
5350597.0,132864.0,30094843.0,25729492.0
5319379.0,135968.0,29914082.0,25564957.0
5335330.0,135859.0,30108775.0,25638767.0
5339167.0,130917.0,30092682.0,25640291.0
5491519.0,119801.0,30108181.0,26442945.0
5416970.0,117398.0,30095318.0,26048208.0
5496867.0,115678.0,30107444.0,26383921.0
5421317.0,116204.0,30036722.0,26023418.0
5420817.0,115218.0,30038536.0,26020359.0
5381748.0,117234.0,30010330.0,25811857.0
5397662.0,114805.0,30107192.0,25940501.0
5510752.0,116785.0,30095903.0,26461920.0
5355078.0,116142.0,30106920.0,25703288.0
5297005.0,133396.0,30099520.0,25417198.0
5296844.0,137432.0,30110251.0,25486866.0
5342095.0,125275.0,30093032.0,25671395.0
5399243.0,116846.0,30110694.0,26000341.0
5413861.0,117260.0,30021584.0,25997584.0
5409127.0,119916.0,30107201.0,26007524.0
5362737.0,119769.0,30024458.0,25742746.0
5451164.0,115960.0,30104836.0,26160591.0
5401542.0,119179.0,30104004.0,25950122.0
5420930.0,117584.0,30100962.0,26002008.0
5482125.0,119028.0,30107506.0,26364886.0
5466714.0,117910.0,30096623.0,26306022.0
5475282.0,122183.0,30103047.0,26312774.0
5509433.0,120643.0,30098180.0,26537139.0
5394669.0,115841.0,30029308.0,25904748.0
5470596.0,120998.0,30095549.0,26306499.0
5473140.0,118153.0,30035289.0,26281029.0
5474380.0,120281.0,30093764.0,26371227.0
5587141.0,118051.0,30109445.0,26810090.0
5441609.0,120012.0,30098427.0,26187161.0
5428244.0,120391.0,30101447.0,26129094.0
5458631.0,116198.0,30098428.0,26236308.0
5439882.0,119124.0,30105020.0,26175837.0
5483674.0,118305.0,30094561.0,26361076.0
5395082.0,118254.0,30035176.0,25969577.0
5415031.0,113198.0,30099373.0,26027227.0
5324391.0,116507.0,30028822.0,25577015.0
5414803.0,111927.0,30093961.0,25938763.0
5377184.0,117795.0,30100640.0,25838758.0
5390701.0,113556.0,30108631.0,25818015.0
5495927.0,117892.0,30103166.0,26443745.0
5374012.0,115158.0,30106366.0,25719909.0
5424948.0,116315.0,30017588.0,26064849.0
5455532.0,115950.0,30112434.0,26253289.0
5429710.0,120733.0,30024469.0,26104628.0
5439664.0,114199.0,30110007.0,26141048.0
5420951.0,118440.0,30020087.0,26060366.0
5410008.0,115369.0,30107412.0,25991778.0
5464408.0,119610.0,30088187.0,26271053.0
5477896.0,116222.0,30108936.0,26387826.0
5472653.0,115627.0,30103884.0,26260296.0
5461858.0,120441.0,30108944.0,26252529.0
5361431.0,113183.0,30096872.0,25681967.0
5449339.0,119293.0,30107493.0,26193324.0
5379122.0,115352.0,30021823.0,25748344.0
5411017.0,116515.0,30104883.0,25983643.0
5332869.0,115662.0,30023048.0,25585500.0
5347572.0,114744.0,29961111.0,25617165.0
5430558.0,117680.0,30104681.0,26149892.0
5406162.0,117981.0,30100804.0,25987165.0
5433610.0,116165.0,30103295.0,26128816.0
5405078.0,116332.0,30101302.0,25955189.0
5401332.0,115029.0,30104900.0,25977203.0
5365374.0,117172.0,30095982.0,25762273.0
5414369.0,112968.0,30030849.0,25964380.0
5376017.0,115366.0,30097242.0,25796487.0
5364713.0,114866.0,30029562.0,25776269.0
5431519.0,115289.0,30096315.0,26090183.0
5339970.0,115089.0,30040357.0,25612828.0
5452531.0,116481.0,30101165.0,26215033.0
5396735.0,116223.0,30105053.0,25904628.0
5446385.0,117132.0,30099489.0,26146914.0
5393775.0,114040.0,30100668.0,25916004.0
5390770.0,130538.0,30100819.0,25904083.0
5290581.0,129170.0,30032495.0,25344814.0
5327642.0,135583.0,30101753.0,25639206.0
5389489.0,117382.0,30031338.0,25843034.0
5403943.0,114784.0,30105083.0,26023543.0
5379846.0,113780.0,30087869.0,25832160.0
5339409.0,114909.0,30109180.0,25609942.0
5398527.0,113621.0,30102282.0,25936437.0
5344027.0,115211.0,30109659.0,25651794.0
5395699.0,115757.0,30098391.0,25918985.0
5474838.0,117092.0,30108233.0,26338221.0
5344845.0,117309.0,29975579.0,25670455.0
5293899.0,131704.0,30109029.0,25387839.0
5502307.0,126777.0,30027506.0,26434668.0
5444979.0,132606.0,30055674.0,26166848.0
5376262.0,137920.0,30102563.0,25851344.0
5350086.0,132185.0,30093399.0,25679948.0
5336433.0,133574.0,30093294.0,25627608.0
5318613.0,127706.0,30107699.0,25487300.0
5448153.0,116936.0,30099799.0,26143277.0
5520980.0,119239.0,30110318.0,26511740.0
5492918.0,114160.0,30022001.0,26328146.0
5523691.0,119246.0,30106659.0,26535759.0
5357212.0,112837.0,30020812.0,25669793.0
5493596.0,117977.0,30099409.0,26394470.0
5475530.0,114614.0,30112294.0,26278323.0
5462995.0,118133.0,30097594.0,26222801.0
5455720.0,117129.0,30108825.0,26225505.0
5459271.0,114986.0,30089638.0,26169472.0
5443008.0,114284.0,30107605.0,26120999.0
5438673.0,116425.0,30100727.0,26130001.0
5425682.0,118455.0,30039307.0,26120494.0
5515929.0,115001.0,30096825.0,26480545.0
5380148.0,118262.0,29990132.0,25891122.0
5447459.0,118870.0,30099916.0,26216739.0
5407139.0,114300.0,30110773.0,25987882.0
5427380.0,117124.0,30097153.0,26121886.0
5423679.0,115373.0,30111602.0,26053855.0
5426066.0,118901.0,30096061.0,26109506.0
5418491.0,114562.0,30108798.0,26025372.0
5429209.0,117865.0,30096358.0,26111174.0
5396662.0,113568.0,30040562.0,25860931.0
5368460.0,118933.0,30020271.0,25873014.0
5366524.0,116549.0,30100545.0,25774990.0
5433015.0,114055.0,30108344.0,26117623.0
5426942.0,116879.0,30097357.0,26076944.0
5426491.0,114916.0,30106278.0,26074911.0
5454550.0,117090.0,30094724.0,26265379.0
5419736.0,115825.0,30102695.0,26031258.0
5474024.0,115947.0,30095647.0,26315677.0
5488885.0,119206.0,30106322.0,26390867.0
5436271.0,118382.0,30028732.0,26152602.0
5415500.0,113142.0,29972481.0,26014080.0
5397278.0,119344.0,30100071.0,25967065.0
5418931.0,119175.0,30107524.0,26067492.0
5406646.0,113947.0,30102172.0,25966849.0
5400238.0,118101.0,30107681.0,25958892.0
5395911.0,115594.0,30096456.0,25923916.0
5402369.0,115178.0,30102406.0,25984844.0
5432955.0,118848.0,30093224.0,26118515.0
5371516.0,113971.0,30035225.0,25808472.0
5510945.0,116877.0,30098038.0,26476859.0
5349385.0,114464.0,29981715.0,25664358.0
5377744.0,116482.0,30107819.0,25820875.0
5346677.0,112336.0,30026625.0,25647351.0
5471593.0,117605.0,30113173.0,26284134.0
5403728.0,115531.0,30102963.0,25932227.0
5486896.0,117563.0,30099528.0,26354547.0
5360076.0,115037.0,29899944.0,25785744.0
5368439.0,116721.0,30106626.0,25779874.0
5424333.0,117574.0,30009393.0,25982799.0
5363811.0,112903.0,30107287.0,25782295.0
5405324.0,116713.0,30021187.0,25942915.0
5398963.0,113666.0,30106965.0,25858002.0
5458263.0,117599.0,30082267.0,26206389.0
5369924.0,116529.0,30108230.0,25734753.0
5434556.0,112545.0,30092577.0,26041596.0
5403192.0,117825.0,30047175.0,25950724.0
5424418.0,114735.0,30096875.0,26028245.0
5466597.0,119755.0,30110145.0,26256550.0
5381551.0,112713.0,30024478.0,25770851.0
5451788.0,118873.0,30109241.0,26185404.0
5359821.0,115231.0,30018415.0,25719174.0
5349920.0,113912.0,30094921.0,25618198.0
5395244.0,112642.0,30108336.0,25970649.0
5437627.0,117788.0,30099865.0,26107268.0
5518283.0,114722.0,30110146.0,26489210.0
5453139.0,119994.0,30089814.0,26207906.0
5477624.0,118134.0,30056823.0,26356496.0
5452173.0,116651.0,30096131.0,26183173.0
5329579.0,116603.0,30020945.0,25518881.0
5343481.0,127580.0,30097424.0,25678566.0
5231204.0,124085.0,30039041.0,25084066.0
5405045.0,115142.0,30097015.0,25926892.0
5320472.0,116549.0,30100007.0,25568014.0
5457958.0,116214.0,30097603.0,26225246.0
5399318.0,117737.0,30109880.0,25990655.0
5456708.0,117644.0,30098008.0,26225936.0
5440839.0,112619.0,30099951.0,26091556.0
5460084.0,118833.0,30100603.0,26259091.0
5395778.0,114371.0,30027171.0,25850036.0
5398203.0,118284.0,30100944.0,25964125.0
5426903.0,114173.0,30014993.0,26044291.0
5463470.0,118494.0,30106337.0,26245633.0
5491887.0,116156.0,30099021.0,26352930.0
5472358.0,117386.0,30108390.0,26260401.0
5458941.0,119550.0,30092144.0,26230821.0
5386255.0,125405.0,30111262.0,25845102.0
5400742.0,116670.0,30090449.0,25923586.0
5399974.0,114854.0,30108656.0,25881956.0
5430274.0,118108.0,30017292.0,26079592.0
5424421.0,115606.0,30107362.0,26019657.0
5416748.0,118689.0,30014755.0,26026234.0
5480436.0,121950.0,30105976.0,26354867.0
5413210.0,125600.0,30097819.0,25994892.0
5246405.0,134972.0,30055702.0,25170402.0
5429524.0,133598.0,30101276.0,26098850.0
5293328.0,133519.0,30109644.0,25420011.0
5517538.0,117226.0,30091735.0,26533701.0
5475272.0,119582.0,30101229.0,26326225.0
5397048.0,114841.0,30031471.0,25904928.0
5519501.0,119671.0,30046366.0,26530167.0
5446796.0,115257.0,30034455.0,26179942.0
5475904.0,120069.0,30091829.0,26344664.0
5471591.0,121073.0,30108196.0,26331346.0
5426624.0,125961.0,30097077.0,26068229.0
5484259.0,117853.0,30105073.0,26413169.0
5394361.0,114203.0,30095342.0,25865182.0
5434970.0,115821.0,30059512.0,26081860.0
5412260.0,115632.0,30087907.0,25979051.0
5368663.0,114984.0,30030461.0,25755203.0
5442016.0,115263.0,30097845.0,26113971.0
5316899.0,124202.0,30037365.0,25509268.0
5318122.0,133522.0,30095667.0,25543511.0
5329846.0,134129.0,30106794.0,25568649.0
5290690.0,134656.0,30092721.0,25466590.0
5340328.0,132094.0,30107007.0,25680433.0
5400267.0,116920.0,30096677.0,25957594.0
5397661.0,113821.0,30104616.0,25910418.0
5384579.0,115114.0,30092535.0,25864070.0
5364960.0,112302.0,29913043.0,25779042.0
5408844.0,117782.0,30101496.0,26041255.0
5394622.0,115617.0,30025115.0,25910173.0
5395778.0,118617.0,30107418.0,25879545.0
5431778.0,116088.0,30098156.0,26065195.0
5491388.0,117564.0,30108273.0,26407522.0
5474959.0,120556.0,30101208.0,26327434.0
5410601.0,114430.0,30099386.0,25960157.0
5546689.0,121440.0,30099374.0,26640494.0
5414996.0,116058.0,30106586.0,25993801.0
5463499.0,120289.0,30021894.0,26243816.0
5433266.0,118985.0,30033048.0,26097977.0
5539625.0,115918.0,30095139.0,26554139.0
5556738.0,120265.0,30102861.0,26747420.0
5447126.0,115541.0,30094868.0,26132468.0
5485538.0,117784.0,30108426.0,26370989.0
5424024.0,115354.0,30099942.0,26019373.0
5462226.0,117583.0,30107349.0,26309003.0
5411512.0,117290.0,30098246.0,26010488.0
5470286.0,118328.0,30104316.0,26345049.0
5396846.0,118747.0,30023077.0,25947448.0
5438375.0,118625.0,30016632.0,26159596.0
5362053.0,114785.0,30108169.0,25770796.0
5345054.0,132402.0,30050288.0,25696266.0
5319394.0,131886.0,30111235.0,25568370.0
5294729.0,132771.0,30095314.0,25410034.0
5441394.0,115168.0,30039649.0,26162160.0
5321612.0,121617.0,30096903.0,25546977.0
5467185.0,119579.0,30107299.0,26317752.0
5326244.0,114242.0,30024644.0,25573948.0
5422116.0,117001.0,30105388.0,26068619.0
5291835.0,115852.0,30006201.0,25453042.0
5418545.0,114333.0,30107388.0,26067184.0
5295250.0,119152.0,30098127.0,25468871.0
5253595.0,133299.0,30107699.0,25269418.0
5245324.0,130380.0,30101797.0,25187444.0
5280399.0,130158.0,30109295.0,25357901.0
5346036.0,123353.0,30094745.0,25713260.0
5393705.0,116098.0,30107617.0,25912215.0
5359870.0,116564.0,29973396.0,25780240.0
5412383.0,117912.0,30096533.0,26055885.0
5386529.0,115348.0,30028277.0,25894481.0
5423549.0,117833.0,30100378.0,26048206.0
5384129.0,114873.0,30102752.0,25860899.0
5383342.0,117395.0,30103554.0,25841254.0
5363057.0,113334.0,30112250.0,25786247.0
5398892.0,116797.0,30102879.0,25926109.0
5376549.0,114312.0,30108032.0,25816977.0
5394222.0,116953.0,30096038.0,25927642.0
5401397.0,114239.0,30020450.0,25963123.0
5397320.0,116322.0,30094543.0,25919115.0
5357556.0,115553.0,30031641.0,25735102.0
5519323.0,115673.0,30097179.0,26540422.0
5377017.0,117308.0,30107898.0,25834965.0
5339657.0,114804.0,30032499.0,25635369.0
5395284.0,118051.0,30101170.0,25898509.0
5405401.0,115896.0,30098510.0,25972759.0
5431965.0,115898.0,30107858.0,26065682.0
5434730.0,115865.0,30102651.0,26125310.0
5367855.0,116198.0,29930252.0,25794659.0
5394884.0,113505.0,30109240.0,25891721.0
5350781.0,116603.0,30016808.0,25751417.0
5314729.0,113735.0,30109555.0,25520232.0
5365590.0,113733.0,30100205.0,25819697.0
5401187.0,114280.0,30109001.0,25933927.0
5346060.0,114743.0,30100754.0,25658768.0
5370375.0,112869.0,30110354.0,25826113.0
5278263.0,128671.0,30092966.0,25364023.0
5269766.0,127280.0,30108368.0,25263997.0
5226833.0,131112.0,30025065.0,25087569.0
5259382.0,131697.0,30053192.0,25235332.0
5351533.0,117290.0,30027788.0,25668446.0
5367798.0,116853.0,30107294.0,25856523.0
5458107.0,115916.0,30094727.0,26230727.0
5422911.0,118363.0,30108248.0,26045404.0
5411147.0,115554.0,30101501.0,25914562.0
5408677.0,117137.0,30111013.0,25963511.0
5440716.0,117216.0,30042679.0,26082614.0
5360950.0,114141.0,30106006.0,25760266.0
5337946.0,115646.0,30020835.0,25599406.0
5383189.0,115326.0,30103367.0,25845699.0
5349631.0,117455.0,30036247.0,25726008.0
5378539.0,115536.0,30096638.0,25834461.0
5420091.0,118129.0,30110069.0,26089866.0
5412645.0,115914.0,30094208.0,26004422.0
5478734.0,120142.0,30109778.0,26389054.0
5379018.0,113039.0,30104131.0,25820298.0
5405609.0,117135.0,30108234.0,26009016.0
5381547.0,114013.0,30098622.0,25838389.0
5374760.0,117208.0,29984203.0,25865210.0
5423217.0,114867.0,30097619.0,26040802.0
5403723.0,117280.0,30035317.0,25981486.0
5389719.0,116505.0,30096588.0,25882330.0
5444977.0,116706.0,30105038.0,26192883.0
5343157.0,114967.0,30099686.0,25694513.0
5353036.0,116954.0,30112566.0,25721017.0
5410886.0,116175.0,30097403.0,26001484.0
5440890.0,119313.0,30108205.0,26156903.0
5359656.0,112523.0,30102249.0,25758736.0
5351772.0,126395.0,30025654.0,25643211.0
5442862.0,118639.0,30108645.0,26130484.0
5311227.0,112343.0,30026644.0,25498029.0
5455297.0,118728.0,30097508.0,26183377.0
5417909.0,114529.0,30096953.0,25996878.0
5427749.0,114054.0,30109710.0,26033096.0
5431810.0,116770.0,30098833.0,26059243.0
5365442.0,115072.0,30104286.0,25766935.0
5391603.0,115430.0,30099171.0,25891961.0
5425676.0,118118.0,30102735.0,26063958.0
5455312.0,120490.0,30022542.0,26219146.0
5404624.0,113837.0,30107061.0,25977828.0
5384931.0,118724.0,29949087.0,25830912.0
5418691.0,113551.0,30110428.0,25969718.0
5425355.0,117718.0,30096799.0,26060512.0
5395062.0,116785.0,30102562.0,25863629.0
5430433.0,114864.0,30100441.0,26071053.0
5347448.0,112473.0,30109386.0,25641251.0
5549703.0,119213.0,30095569.0,26664333.0
5370989.0,116750.0,30033410.0,25753012.0
5424813.0,116987.0,30040802.0,26086345.0
5314777.0,114676.0,30091976.0,25553025.0
5388125.0,114569.0,30039342.0,25892829.0
5426297.0,116492.0,30097679.0,26056513.0
5443534.0,115847.0,30105121.0,26145205.0
5428956.0,113679.0,29919787.0,26043308.0
5380433.0,114083.0,30107123.0,25817898.0
5425522.0,115796.0,30095687.0,26103117.0
5473322.0,114059.0,30058263.0,26225420.0
5467396.0,119731.0,30099326.0,26280881.0
5329378.0,112942.0,30039494.0,25537531.0
5416809.0,117887.0,30021215.0,26060731.0
5306800.0,114975.0,30105304.0,25374703.0
5421831.0,117078.0,30090458.0,26042771.0
5418891.0,118298.0,30102721.0,26017914.0
5425191.0,115366.0,30043577.0,26006866.0
5441141.0,118446.0,30108223.0,26206091.0
5414153.0,115810.0,30099675.0,26030076.0
5363225.0,114536.0,30107305.0,25728305.0
5420388.0,116736.0,30095952.0,26013124.0
5326255.0,127149.0,30029463.0,25535928.0
5225347.0,129490.0,29979342.0,25052562.0
5377954.0,117259.0,30099278.0,25830232.0
5462155.0,116944.0,30105688.0,26231663.0
5423936.0,118235.0,30094552.0,26102557.0
5452930.0,117027.0,30104674.0,26170317.0
5436758.0,116362.0,30099597.0,26152230.0
5508440.0,120312.0,30052346.0,26513285.0
5439319.0,119914.0,30099943.0,26103354.0
5417386.0,116464.0,30025081.0,26032120.0
5453835.0,118540.0,30095153.0,26235785.0
5404503.0,117299.0,30030748.0,25977583.0
5407828.0,114271.0,30097581.0,25968690.0
5433103.0,118753.0,30101977.0,26058782.0
5433216.0,116196.0,30100914.0,26066118.0
5423913.0,115547.0,30103063.0,26068011.0
5464692.0,118605.0,30093724.0,26262964.0
5457622.0,116971.0,30099644.0,26171603.0
5499468.0,118976.0,30100614.0,26444426.0
5487138.0,116767.0,30017022.0,26269772.0
5367164.0,116425.0,30107927.0,25772447.0
5388145.0,126392.0,30024259.0,25914620.0
5431378.0,117390.0,30108200.0,26091858.0
5475440.0,118568.0,30090138.0,26258152.0
5461645.0,117479.0,30108012.0,26237228.0
5506690.0,120684.0,30094093.0,26458383.0
5472344.0,122374.0,30109535.0,26309916.0
5405095.0,119567.0,30097939.0,25974526.0
5472586.0,116517.0,30106910.0,26277919.0
5417909.0,118777.0,29962917.0,25978205.0
5453014.0,120705.0,30111471.0,26236302.0
5503729.0,118978.0,30020855.0,26434536.0
5482035.0,117940.0,30108738.0,26377501.0
5520571.0,117774.0,30099989.0,26484085.0
5449507.0,115093.0,30108836.0,26122405.0
5504003.0,118322.0,30089424.0,26476925.0
5472184.0,116277.0,30105776.0,26245059.0
5489230.0,116535.0,30098114.0,26356597.0
5462227.0,117366.0,29993149.0,26217423.0
5447224.0,114239.0,30032549.0,26077375.0
5485288.0,118730.0,30091564.0,26357981.0
5355047.0,113657.0,30030072.0,25671716.0
5463866.0,118477.0,30052642.0,26251901.0
5399366.0,116822.0,30112554.0,25926236.0
5418681.0,117042.0,30098651.0,26093420.0
5424571.0,119719.0,30107441.0,26051110.0
5446323.0,116426.0,30087930.0,26201064.0
5494701.0,114463.0,30105704.0,26305546.0
5368714.0,116816.0,30040418.0,25738411.0
5327510.0,115649.0,30033503.0,25557966.0
5383418.0,116516.0,30098243.0,25872791.0
5347003.0,117712.0,30034497.0,25708192.0
5484620.0,116619.0,30090696.0,26368737.0
5359025.0,114788.0,30107299.0,25793323.0
5404955.0,117298.0,30100770.0,25897685.0
5345253.0,114762.0,30099271.0,25671269.0
5491469.0,115821.0,30097702.0,26414749.0
5467364.0,117963.0,30107039.0,26267237.0
5345077.0,115100.0,30105513.0,25637457.0
5436426.0,115696.0,30023074.0,26146843.0
5442004.0,118131.0,30106723.0,26117898.0
5357595.0,114296.0,30026000.0,25708531.0
5527925.0,119745.0,30110012.0,26622181.0
5434265.0,127067.0,30102266.0,26036227.0
5382147.0,134114.0,30103927.0,25870100.0
5423912.0,127764.0,30098985.0,26026874.0
5476439.0,117306.0,30106593.0,26294263.0
5430856.0,117466.0,30095933.0,26067117.0
5470092.0,119089.0,30108035.0,26265431.0
5574415.0,115254.0,30025567.0,26692485.0
5453117.0,119085.0,30099950.0,26176780.0
5454044.0,115349.0,30023670.0,26184995.0
5481615.0,119876.0,30106916.0,26308563.0
5403144.0,123770.0,30100162.0,25922998.0
5441093.0,117081.0,30107066.0,26123321.0
5462535.0,114689.0,30100658.0,26194074.0
5498551.0,116557.0,30104130.0,26390140.0
5474981.0,119471.0,30093730.0,26299320.0
5421494.0,113723.0,30098173.0,26010149.0
5465488.0,116283.0,30038124.0,26219744.0
5403712.0,114531.0,30097558.0,25910090.0
5461010.0,116589.0,30038053.0,26229494.0
5424204.0,117581.0,30092098.0,26047800.0
5454368.0,116184.0,30105273.0,26134467.0
5447819.0,118865.0,30101286.0,26143741.0
5430040.0,116552.0,30107724.0,26044190.0
5410762.0,117701.0,30039275.0,25928660.0
5331481.0,115991.0,30106339.0,25607617.0
5404493.0,115418.0,30094886.0,25984198.0
5369025.0,114424.0,30035736.0,25782423.0
5422348.0,115572.0,30098093.0,26038494.0
5370093.0,116165.0,30039542.0,25750289.0
5470793.0,115850.0,30098226.0,26305022.0
5420939.0,117555.0,30108651.0,26025048.0
5379810.0,114533.0,30091386.0,25833728.0
5413334.0,112573.0,30109540.0,25944726.0
5387769.0,121269.0,30095035.0,25898163.0
5468872.0,117225.0,30092487.0,26271831.0
5445100.0,116449.0,30109399.0,26163017.0
5378841.0,115915.0,30023342.0,25796606.0
5419148.0,115087.0,30026746.0,26032064.0
5466873.0,119836.0,30099877.0,26287651.0
5442635.0,116675.0,30110062.0,26092020.0
5419830.0,115694.0,30100152.0,26029609.0
5387275.0,115856.0,30111550.0,25832213.0
5430197.0,119352.0,30096901.0,26140685.0
5372094.0,117934.0,30103628.0,25807891.0
5466367.0,117372.0,30092104.0,26283818.0
5345228.0,117927.0,30099150.0,25682181.0
5457496.0,116200.0,30024711.0,26203473.0
5369967.0,118032.0,30037660.0,25826584.0
5388071.0,115898.0,30097740.0,25876880.0
5335309.0,116047.0,30036250.0,25674361.0
5434633.0,118598.0,30104816.0,26137019.0
5406810.0,113557.0,30109344.0,25956623.0
5375258.0,117005.0,30044764.0,25857811.0
5375772.0,113554.0,30100292.0,25809134.0
5427802.0,116678.0,30106020.0,26097735.0
5373668.0,113395.0,30089960.0,25798089.0
5378242.0,115871.0,30043563.0,25844467.0
5441033.0,113888.0,30024248.0,26080800.0
5354734.0,118011.0,30108564.0,25726841.0
5380965.0,117311.0,30102633.0,25872090.0
5391493.0,115479.0,30109781.0,25916836.0
5321890.0,115885.0,30092668.0,25559814.0
5397751.0,116328.0,30109520.0,25920353.0
5349875.0,115288.0,30097319.0,25691074.0
5369894.0,114074.0,30107851.0,25830470.0
5376630.0,115603.0,30020966.0,25852137.0
5427413.0,115847.0,30107744.0,26065034.0
5374570.0,118726.0,30020458.0,25860397.0
5338574.0,131619.0,30064558.0,25666263.0
5426618.0,114149.0,30102782.0,26054790.0
5365512.0,114414.0,30109880.0,25764372.0
5506020.0,117307.0,30100621.0,26477688.0
5399994.0,114732.0,30108646.0,25938778.0
5496231.0,116739.0,30093646.0,26388146.0
5416167.0,118374.0,30092555.0,26032447.0
5350742.0,113481.0,30029177.0,25635632.0
5434650.0,118958.0,30100488.0,26102227.0
5352221.0,114694.0,30035093.0,25653555.0
5448148.0,117007.0,30090820.0,26176631.0
5393563.0,114508.0,30108509.0,25866874.0
5417093.0,117227.0,30098106.0,26050993.0
5398327.0,115359.0,30107124.0,25899630.0
5411970.0,116864.0,30100797.0,25980721.0
5393247.0,113405.0,30108190.0,25877054.0
5376230.0,116876.0,30092021.0,25830997.0
5366434.0,116325.0,30034319.0,25742346.0
5426884.0,114630.0,30094430.0,26056594.0
5390749.0,114885.0,29981048.0,25892861.0
5426431.0,115720.0,30100663.0,26068778.0
5397742.0,112725.0,30109798.0,25906795.0
5398489.0,115619.0,30048691.0,25952677.0
5370396.0,113392.0,30112076.0,25753713.0
5466812.0,118928.0,30093646.0,26289426.0
5411727.0,115665.0,30097270.0,25960310.0
5486720.0,118056.0,30107317.0,26383877.0
5396109.0,115853.0,30024693.0,25850102.0
5473847.0,118131.0,30098107.0,26273855.0
5415388.0,116074.0,30028248.0,25991186.0
5469665.0,119026.0,30107047.0,26267175.0
5451541.0,116820.0,30099457.0,26138410.0
5545097.0,119012.0,30110352.0,26670288.0
5397572.0,115531.0,30100991.0,25854620.0
5613051.0,119092.0,30102683.0,27001665.0
5472524.0,118102.0,30098422.0,26261110.0
5526455.0,127305.0,30108030.0,26539681.0
5415435.0,116785.0,30022560.0,25978030.0
5449456.0,115402.0,30051490.0,26162473.0
5423789.0,118107.0,30024183.0,26038632.0
5488352.0,118483.0,30102169.0,26343520.0
5549256.0,118048.0,30083018.0,26660238.0
5463873.0,119355.0,30109333.0,26221092.0
5459711.0,115312.0,30097485.0,26176229.0
5451632.0,118328.0,30011636.0,26188514.0
5443185.0,115527.0,30107041.0,26049182.0
5347208.0,135623.0,30093911.0,25690171.0
5375494.0,134361.0,30027361.0,25815794.0
5380347.0,135049.0,30098468.0,25834302.0
5387820.0,116451.0,30033276.0,25854792.0
5486591.0,119870.0,30041175.0,26374843.0
5379254.0,112146.0,30111398.0,25787758.0
5486577.0,117801.0,30094635.0,26387637.0
5454414.0,117235.0,30104445.0,26210386.0
5347396.0,116185.0,29914062.0,25686210.0
5509273.0,116545.0,30110440.0,26511192.0
5468635.0,117899.0,30102321.0,26263078.0
5388521.0,113907.0,29985292.0,25864848.0
5406832.0,117798.0,30093447.0,25998206.0
5412542.0,115319.0,30027228.0,25968731.0
5412899.0,118731.0,30049685.0,26038708.0
5431329.0,116120.0,30111704.0,26082615.0
5573848.0,119476.0,30098140.0,26798269.0
5423171.0,118243.0,30049205.0,26034437.0
5527471.0,114133.0,30105180.0,26480682.0
5430935.0,118054.0,30098305.0,26084406.0
5459869.0,117318.0,30111502.0,26236131.0
5390531.0,115260.0,30025611.0,25894022.0
