CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
102293,142133,5204,466,0,787,55534,394944,12343,1118,10,1266,68223466,48236549,1261144,165680,0,288735,3138,35759,731,100,0,82
90649,96132,3846,334,0,513,60291,417361,14391,1258,10,1448,71069993,48607681,1207197,166262,0,281530,3138,31849,659,89,0,82
102363,132761,5207,448,0,696,54904,382602,12303,1115,10,1249,69221155,48623283,1251220,181358,0,287407,3138,31682,722,85,0,106
90578,104392,4038,353,0,505,60683,418293,14563,1306,10,1473,71580426,48616288,1197249,167153,0,284698,3138,31939,714,85,0,104
101984,129783,5161,438,0,704,60539,400399,13277,1193,10,1438,68786069,48491833,1269701,173736,0,278627,3138,31010,746,91,0,105
90728,99613,4409,418,0,556,54934,391775,12167,1123,10,1238,68422602,48607483,1298462,176312,0,297938,3138,30336,675,102,0,99
106752,151021,6296,524,0,815,61416,421389,14695,1298,10,1508,69718346,48606138,1293246,171877,0,293295,3138,44973,734,81,0,101
90683,106659,3989,350,0,518,54177,388468,12074,1087,10,1228,72362268,48616841,1203361,157470,0,282763,3138,40831,744,100,0,81
101977,134598,5111,438,0,696,61913,461202,14559,1299,10,1489,74042570,48473429,1149383,149865,0,289556,3134,41517,604,85,0,75
90704,104797,3949,370,0,516,55132,395761,12218,1090,10,1254,75510279,48630016,1080551,145347,0,289750,3134,34210,577,76,0,69
103931,132687,5215,488,0,814,54287,390810,12026,1087,10,1217,74073237,48751697,1135891,149318,0,288451,3138,30685,677,86,0,106
90576,102863,4001,360,0,515,60500,421784,14531,1293,10,1488,76581734,48643702,1132858,141634,0,242925,3138,43108,637,78,0,102
103992,136806,5201,497,0,778,55750,393666,12374,1137,10,1287,73211450,48284771,1137858,152988,0,270107,3123,42790,696,93,0,86
90859,97964,4136,387,0,502,60834,420273,14592,1289,10,1496,69759230,48543751,1211126,166930,0,294398,3127,28378,678,110,0,36
104051,131622,5190,443,0,754,75457,421309,21329,1862,10,1978,68658050,48293970,1289763,174793,0,268862,3127,65261,711,97,0,104
93910,112519,5157,436,0,604,60060,399557,12999,1151,10,1373,66909430,48256082,1329288,184625,0,289114,7468,55310,836,114,0,41
102291,131060,5114,472,0,728,60690,415761,13971,1309,10,1446,68471099,47969496,1244692,173927,0,276036,2957,51523,563,78,0,34
90718,105402,3974,346,0,505,55174,391773,12245,1112,10,1265,69827830,48252190,1295064,175065,0,270368,3138,42103,695,89,0,80
102062,138183,5093,434,0,726,60580,420661,14416,1266,10,1509,77145571,48258934,1001646,148078,0,223251,3135,50756,624,77,0,81
90725,96301,4161,393,0,498,54965,387894,12308,1103,10,1255,67311517,48557776,1356097,190132,0,278987,3138,27403,634,75,0,31
103559,128179,5220,446,0,720,58724,295844,14952,1332,10,1555,72666964,48480304,1208284,172214,0,255313,3139,30584,765,95,0,99
90998,96014,4167,387,0,499,55330,387221,12279,1124,10,1264,71961252,48532301,1248576,179658,0,265707,3138,26826,601,93,0,32
103698,129261,5250,461,0,702,56414,393241,12725,1140,10,1287,80421864,48631784,1264072,179160,0,118493,3139,30415,686,98,0,103
90580,104363,3963,360,0,503,60763,422732,14619,1296,10,1496,74614863,48621539,1307251,188715,0,170741,3134,32961,694,100,0,108
105224,146018,6408,542,0,807,56183,417891,12291,1117,10,1276,77727845,48624015,1127679,164771,0,238134,3135,31093,703,90,0,98
90609,103086,4042,356,0,504,60062,405586,14500,1274,10,1473,93263594,48582887,965385,225160,0,138667,3138,32265,745,96,0,99
104226,146561,4692,459,0,676,87937,657112,25307,2359,10,2422,55452423,45734819,911928,260006,0,84563,3139,42016,695,98,0,100
90802,108172,4347,415,0,558,170124,840148,46299,4441,10,4819,7210712,4662911,115699,24772,0,7644,320605,626793,21528,2308,0,2681
