CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
72783137,48483812,2028980,154133,8033255,362951,83644531,48484446,2390824,178996,8998190,330592,74169998,48517812,2096449,164001,8069522,379859,70554996,48479907,1959534,155504,7434302,210315
54654769,48756842,2216200,220941,12003220,20314,57301055,48757619,2225833,212009,12754371,18262,55079795,48696476,1983917,193981,12255138,23285,56866206,48745014,2335829,231423,12618834,17802
61624729,48456648,1544869,144517,14078232,75230,69042411,48455573,1859608,164376,15525336,63958,61743204,48451584,1547154,145992,14072049,77004,67030132,48441561,2004880,194924,14666261,41095
72939615,48556671,2165918,165100,7101278,399057,84553108,48552197,2553421,190663,8100861,354430,74039193,48551868,2231278,170551,7107016,420005,70829483,48545837,2093622,162199,6200688,230810
46265119,48743335,1322889,127049,11695380,24828,48908908,48744042,1385681,127458,12400261,25858,47193899,48744893,1183608,110414,11959323,27087,55150446,48732138,1796712,166241,12360000,31041
66452315,48652414,1942525,137138,5148803,504357,73848190,48653849,2148702,152566,5772384,503026,65352882,48629388,1907105,131643,5062357,513637,76877753,48648470,2557667,223930,5805552,477857
69024730,48530038,827881,76684,11680036,263217,74438825,48530283,910096,82440,12412540,262310,70169429,48528238,752154,64135,12212138,237192,89502588,48517526,1186636,94088,14021053,164027
93092164,48589014,657597,51730,16551925,448515,94525722,48589389,605117,47093,16870901,430709,97971881,48540536,682639,55018,17499524,381971,103995506,48574192,730946,59887,18571177,323344
92508405,48425693,650743,50159,16506446,451866,92918141,48426308,582175,45791,16552255,443848,101535942,48463301,702264,57296,18142263,339712,99281160,48426255,697376,57294,17759130,371466
80799789,48477066,599681,50845,14350993,373921,76618424,48476992,514892,44287,13547890,392417,64242201,48439311,458314,41939,11215684,119525,55450263,48470812,358569,33010,10854038,191643
1828352,39846102,2045,176,0,232,1828696,39851275,2172,186,0,237,1973365,40634004,4171,509,10,629,75784612,48425451,111976,3757,22326135,3625
21348814,35060864,531042,214935,3389026,6420,21557645,34884845,572668,220905,3395648,6053,21202316,34974791,520216,205936,3383120,6388,60619116,48776192,1451303,431447,9809078,13888
61957040,48632995,1023060,411751,13840107,18807,61943935,48626844,1031052,410066,13841645,20627,57925387,48627503,1036078,438754,13830998,23048,74488715,48625754,1338658,416590,13878817,25796
2632205,48446466,13545,162,1728,125,2707475,48440543,13553,209,2016,178,2744118,48433828,16869,602,1738,474,109802543,48440307,750701,71237,4506685,93363
2630956,48476136,13713,185,1728,94,2708690,48475146,13630,259,2016,178,2745298,48455003,16524,598,1738,346,109370273,48470957,662783,67613,4490455,91532
20168516,48511842,109561,4836,985589,30159,20527207,48512701,109617,4883,973613,38031,20517408,48519558,112794,5273,998689,34887,92394316,48512577,1069116,115441,5135778,100206
2627589,48387638,13192,145,1728,94,2703341,48387982,12818,182,2016,116,2743822,48436125,17950,688,1738,450,90494448,48391057,893223,91190,5418916,66602
2633244,48435099,13904,205,1728,183,2706641,48433840,13252,194,2016,132,2745103,48450772,16502,513,1738,338,103144875,48424484,928243,105387,6635894,78062
3050436,48472159,26093,229,3456,123,3201302,48472447,25463,289,4032,168,3160364,48441286,29970,657,3466,315,85285765,48461069,1013526,91181,4713040,65422
2633515,48467235,13581,184,1728,106,2707933,48460019,13056,196,2016,130,2744950,48476608,16432,530,1738,289,105351092,48455818,846544,79495,6813892,80654
3046618,48354692,26476,255,3456,133,3197422,48354755,25512,313,4032,182,3158942,48326691,29769,660,3466,339,90551341,48343112,1034394,104563,5223754,70116
2630019,48453992,13199,140,1728,88,2704031,48447000,12826,168,2016,105,2741716,48423720,16044,505,1738,243,100305312,48439850,865424,82502,6331218,75848
3051479,48443225,26166,245,3456,135,3201739,48444178,22214,345,4032,184,3165049,48461876,29539,666,3466,336,99141804,48439331,945039,99127,6038727,76952
2632165,48472269,13646,167,1728,128,2707722,48467277,13073,192,2016,150,2744590,48470313,16552,552,1738,318,89205691,48462826,945886,89881,5295088,65434
2632687,48450296,13590,208,1728,114,2708470,48450242,13292,249,2016,153,2747258,48410677,17457,692,1738,325,108343975,48440758,684613,76803,4219406,90323
2622654,48292814,13235,135,1728,79,2698843,48293545,12781,161,2016,101,2737271,48322639,16077,523,1738,253,104383804,48284627,842074,86142,6736071,79057
3039519,48204946,26564,248,3456,132,3190182,48205543,25566,304,4032,170,3150271,48168146,29743,652,3466,294,84907034,48184663,954472,93385,4683783,64241
2632041,48448126,13451,149,1728,113,2707922,48448507,12967,194,2016,108,2743932,48426978,16237,508,1738,253,103361260,48439995,845437,78227,6614884,78737
3049162,48454559,26392,230,3456,130,3200827,48454616,25263,289,4032,167,3162115,48472363,29615,642,3466,292,96703278,48449382,989484,103710,5794719,75741
2632639,48458059,13514,160,1728,99,2707566,48457933,12925,193,2016,115,2745155,48435134,16280,551,1738,261,90702110,48443736,893138,91401,5435735,66354
2629913,48457490,13156,144,1728,83,2704878,48456733,13061,188,2016,97,2742588,48459198,16038,500,1738,253,105600029,48450802,856686,81788,6831839,80104
3052395,48468035,26057,259,3456,118,3201899,48468080,26011,326,4032,183,3161988,48432626,29933,679,3466,299,83668001,48456887,1085963,111602,4587345,64175
2629925,48455785,13464,151,1728,89,2705607,48456081,13039,200,2016,95,2742869,48444932,16171,516,1738,240,105443461,48445360,851091,80007,6822199,80411
3036490,48140924,26423,252,3456,145,3189543,48136106,26259,386,4032,255,3149542,48116940,30036,681,3466,314,101132992,48105649,929155,115361,5317589,79011
93485032,48543076,462315,18564,5390088,164698,95212428,48543398,462026,18656,5316838,210195,94420324,48524859,461533,19394,5433389,185520,121381014,48530705,493724,20862,5522581,239355
114177985,48339302,617238,26422,6164150,189451,116107103,48339848,616388,26651,6078969,241163,117112909,48458556,624025,28057,6336402,216955,116596225,48333904,620395,28085,6072340,245997
70286067,48615345,381971,26537,16213091,15861,74261856,48615314,382712,26564,17443563,15641,68512691,48545666,389376,27950,15489262,15827,78507376,48611531,394789,27891,19279510,21647
36527583,24006522,367528,46184,10320279,30119,36762719,23959340,337558,45578,10357735,32894,36855825,24283629,351758,53723,10446418,30851,70266286,47335529,748292,159345,10334063,44887
105040,181369,9236,825,0,1085,19367,129215,7324,647,0,748,61314,475445,14040,1351,10,1411,59673633,42375908,1043873,282558,0,22995
96807,160213,7712,713,0,838,11577,84475,3559,341,0,413,172074,833874,27824,3086,10,3306,149384,388392,14272,1666,0,1365
