CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
100340,143152,6080,486,0,788,3125,33606,674,84,0,91,133371338,48619948,377078,36414,492,206624,58633,400365,13316,1169,10,1434
91027,103250,4033,356,0,522,2939,28207,685,78,0,97,122485575,48603088,605670,82070,794,161310,59556,409088,14313,1280,10,1447
98034,115383,5030,450,0,707,3125,26934,611,96,0,37,124492859,48547577,475629,55716,487,146469,54927,383385,12311,1110,10,1256
97185,117372,5175,463,0,741,3125,35177,725,93,0,99,125766060,48473678,485107,56389,469,146985,60616,420512,14537,1295,10,1500
97672,121147,5059,444,0,718,3125,29138,606,88,0,33,125111437,48521353,486424,58598,467,148885,55089,381321,12331,1112,10,1243
97159,120550,5085,421,0,661,3125,29358,616,78,0,97,125375165,48611908,567237,73676,458,143455,82571,427119,13916,1269,10,1540
97358,118697,4998,428,0,704,3121,29575,699,89,0,91,125996742,48600164,541321,68681,463,143702,60825,403881,14654,1289,10,1500
97622,119602,5063,417,0,679,3114,30883,686,94,0,107,128196970,48602837,405324,44472,490,140238,55161,381350,12401,1110,10,1271
97283,120118,4918,437,0,607,3125,22146,534,76,0,28,125978815,48545529,432765,46744,477,162220,59818,413436,14368,1260,10,1452
100333,139961,5988,474,0,791,3125,28851,671,83,0,98,123948936,48617629,554073,77561,1132,146638,54888,377195,12418,1119,10,1255
97145,116982,5051,455,0,683,3125,24012,569,86,0,29,128542191,48531674,400079,41956,720,162030,82723,445284,15774,1393,10,1650
90943,98673,4007,375,0,495,3125,30708,720,81,0,99,128649299,48548210,423816,46000,660,155868,53866,282674,12807,1139,10,1304
98060,133845,6298,543,0,736,3125,29035,670,91,0,94,129218863,48611063,439420,49492,752,151931,54726,388583,12417,1104,10,1281
97324,121803,5008,445,0,699,3125,27137,614,98,0,37,124500903,48544393,556588,80648,1011,136213,61534,419010,14757,1327,10,1509
97412,114355,4477,350,0,678,3125,28886,691,92,0,97,126621603,48621699,278472,34738,933,154627,54967,397887,12290,1114,10,1240
97303,114839,5097,455,0,686,3125,24179,555,89,0,39,127950166,48579705,278098,32150,758,165094,61329,450216,14582,1303,10,1488
97272,122232,5036,423,0,691,3125,30192,757,102,0,95,128527872,48592310,272430,32362,747,155762,54970,378440,12449,1113,10,1272
97211,112931,4983,436,0,666,3125,26739,543,85,0,41,129293283,48548379,285381,34235,856,146756,88458,468731,14200,1291,10,1583
94158,127713,5148,415,0,616,3125,31493,452,51,0,91,131586798,48599149,518011,68389,930,153399,60620,427542,11906,1109,10,1356
91034,105471,4209,381,0,526,3125,32157,721,99,0,94,135492387,48610007,391633,37595,240,205523,54745,399577,9872,934,10,1150
