CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
56619,497523,9803,942,10,1022,111515,220362,9639,792,0,1077,26532661,23609627,490800,6707,42445,1213,60184904,24352849,224931,2593,0,10920
59855,410779,14428,1289,10,1442,91159,107621,3939,356,0,498,55023308,48691068,1018083,12089,88161,300,3137,34489,727,92,0,89
58170,414985,12632,1235,10,1283,103726,136226,5066,448,0,683,49177446,48611057,1104109,128382,67535,293,3143,33859,731,88,0,80
59225,442528,14252,1270,10,1407,90326,112155,3975,384,0,415,38481563,48543013,1330361,250388,0,88,3136,28015,600,80,0,36
55058,434545,12298,1130,10,1227,107290,149628,5467,575,0,815,34581479,48756167,1177849,140044,0,51,2950,30036,670,79,0,81
62725,442862,14212,1409,10,1379,90298,117448,3952,363,0,489,34428017,48610988,1172255,138240,0,96,3143,34295,688,96,0,85
62769,475685,13436,1198,10,1389,97788,160393,6130,523,0,734,35573993,48512849,1159247,134599,0,5390,3136,33961,720,86,0,90
54221,394923,12190,1137,10,1223,90801,120749,3923,347,0,498,33480310,48604651,1108165,106948,0,23886,3147,33346,775,101,0,84
63962,464727,14912,1425,10,1480,99366,183434,7358,605,0,819,33415895,48610263,1106136,106963,0,23109,3147,34672,603,78,0,83
55793,442249,12443,1147,10,1247,97147,135267,4921,426,0,664,33473309,48621241,1107607,107037,0,23655,3143,34651,660,80,0,86
59003,429633,14328,1288,10,1393,96942,130207,5086,437,0,741,39279774,48617576,1124214,103328,0,15465,3147,30910,684,94,0,90
58890,362906,13396,1307,10,1391,95340,130551,4792,409,0,668,33470405,48685685,1108356,107203,0,9234,3147,33313,642,79,0,87
53684,398754,12361,1149,10,1214,90718,119823,3909,355,0,494,33232626,48635312,1102404,106424,0,9494,3147,37045,759,88,0,88
68495,436539,15590,1578,10,1634,95966,129118,4721,391,0,599,33393825,48573031,1106800,107170,0,9095,3147,29213,728,91,0,86
54299,397148,12344,1147,10,1232,97038,130078,5116,451,0,724,35741254,48607013,1113740,105290,0,10435,3143,32475,729,86,0,85
59514,423681,14472,1295,10,1440,97001,132610,4813,411,0,645,33365169,48613050,1108373,107141,0,11214,3147,34303,714,87,0,82
57704,403650,12656,1254,10,1260,90801,111827,4030,369,0,495,33179117,48348329,1097747,105859,0,11054,3147,31012,544,82,0,34
54728,427350,12257,1124,10,1213,98076,136618,4607,415,0,694,34168158,48602779,1181602,147399,103210,10873,3148,31060,698,84,0,92
60361,450505,14727,1322,10,1447,98841,180727,7265,615,0,817,34226708,48407128,1187126,145249,35215,134,3147,33557,765,93,0,87
58053,414448,12622,1253,10,1245,97230,135463,4994,435,0,688,34385053,48543994,1170103,140806,0,172,3147,31751,693,105,0,32
59839,433977,14669,1330,10,1445,100469,140166,5100,524,0,703,34440494,48650544,1172147,141346,0,84,3147,29628,708,83,0,85
54871,421696,12492,1155,10,1222,95340,129802,4613,409,0,596,41749667,48629122,1165764,122188,0,6620,2957,34354,680,81,0,85
62903,423742,14830,1416,10,1469,96936,141624,5040,446,0,721,33427979,48603863,1108792,107095,0,21114,3143,35758,719,90,0,88
57423,426357,13021,1169,10,1343,90803,110921,3870,364,0,423,33227291,48263379,1100550,106420,0,21063,3147,30412,701,104,0,26
54440,394431,12311,1139,10,1242,101970,142252,4984,449,0,709,33452850,48619120,1108572,106960,0,20776,3147,31043,734,87,0,89
61868,422349,14522,1394,10,1412,90334,111818,4009,371,0,480,40461726,48544524,1529801,395804,200003,8453,3147,31003,730,103,0,34
54469,418658,12373,1120,10,1226,106993,147849,5564,586,0,735,34463329,48628512,1174257,140229,0,39,3147,35129,728,97,0,89
60274,444700,14740,1349,10,1476,91805,145788,4941,407,0,527,34432716,48617198,1176120,144906,0,249,3147,32252,709,98,0,87
56840,403867,12547,1226,10,1235,97836,130366,4982,445,0,706,34292140,48556939,1167209,139280,0,46,3136,29861,616,89,0,33
59449,416286,13100,1192,10,1376,90638,116520,4121,369,0,471,39213704,48596787,1146448,115970,0,13945,3147,30042,690,89,0,93
60650,438530,14146,1349,10,1408,96595,155794,6063,525,0,636,33471682,48517754,1111008,108644,0,26264,3147,31327,704,98,0,34
57951,404994,12584,1265,10,1255,97212,144921,6251,532,0,744,33478249,48605877,1107803,107224,0,26091,2961,34549,706,85,0,84
60416,447067,14520,1293,10,1454,90684,113196,3982,348,0,488,33446726,48623060,1105716,107254,0,25676,3147,34090,686,86,0,81
54266,397006,12324,1129,10,1238,97825,149523,6082,532,0,679,33598605,48540066,1107461,106688,0,15548,3147,27262,535,67,0,32
62638,434687,14815,1407,10,1456,96893,135188,4844,410,0,650,33408694,48649699,1107850,107146,0,13437,3147,35603,747,93,0,89
54840,311184,13051,1206,10,1370,96999,132400,4952,430,0,721,33212719,48419543,1100548,106505,0,12858,3143,35383,679,77,0,85
54206,397362,12441,1141,10,1234,98625,159635,6027,486,0,730,35899670,48622463,1111888,105379,0,12620,3147,31919,690,78,0,92
62478,429740,14830,1424,10,1455,90680,115955,3685,330,0,465,33480174,48614545,1109888,107043,0,14020,9274,112489,2784,250,0,293
53944,406828,12218,1135,10,1200,107005,140967,5661,613,0,806,33406605,48625810,1107267,107019,0,13859,3143,33561,680,88,0,86
60014,446247,14493,1325,10,1443,90289,109376,4154,389,0,497,33440902,48723610,1108236,107554,0,13911,3143,26591,619,94,0,39
54493,418325,12333,1127,10,1257,103489,145843,5208,481,0,762,37640878,48736303,1455228,356458,200003,8609,40842,269362,13776,1127,0,1424
56922,405851,12638,1235,10,1239,90560,129382,3701,330,0,482,36050938,48585587,1207271,166330,0,64,3128,35850,600,89,0,89
59703,434136,14640,1317,10,1445,103586,157114,5202,462,0,685,34188835,48254704,1165374,139621,0,79,99163,656490,37570,3051,0,3516
54336,408074,12446,1146,10,1224,90516,115731,4017,348,0,503,34269540,48438161,1167109,138816,0,47,89291,559043,31510,2708,0,2888
62993,451552,14683,1412,10,1448,101801,141156,4945,452,0,629,34462513,48554335,1150696,127688,0,9018,3127,31318,699,108,0,32
54261,402251,12459,1150,10,1228,91889,140433,5042,427,0,529,33407805,48596421,1102918,106283,0,26757,3134,29247,682,85,0,90
59467,438952,14431,1312,10,1443,103892,147012,5255,487,0,774,33541618,48745589,1108631,107182,0,26984,3134,34554,716,93,0,89
68398,469194,13959,1340,10,1480,97454,149940,6366,544,0,805,33381264,48597913,1103418,106923,0,26864,3138,30336,767,93,0,89
54152,397781,12229,1138,10,1209,103046,172889,7211,623,0,996,34940600,48416489,1108270,105207,0,25465,3123,34333,481,72,0,76
58803,430222,14317,1316,10,1398,106336,219684,9950,871,0,1119,33397637,48590135,1108351,108730,0,24817,3123,34241,689,94,0,89
57849,412109,12764,1246,10,1245,90318,110477,4104,367,0,492,33402886,48552092,1105616,106636,0,24948,3116,29102,540,84,0,35
61329,475857,14721,1333,10,1483,104125,139674,5480,584,0,749,33410916,48590664,1108432,107523,0,24441,3138,31177,653,87,0,34
54809,413680,12408,1146,10,1218,89927,112828,4053,361,0,494,33969276,48632274,1110202,106510,0,11686,3134,35705,760,98,0,90
57285,396214,12516,1241,10,1247,102982,142189,5287,489,0,717,33393732,48590193,1108569,107067,0,10462,26482,159826,5931,517,0,793
60120,443874,14581,1296,10,1467,89918,114024,4075,360,0,504,33425009,48655106,1107999,107070,0,10394,3128,33473,677,86,0,90
55259,430974,12368,1142,10,1248,109605,190972,6479,572,0,849,34553352,48761912,1112988,106250,0,9976,3134,34740,709,89,0,89
63698,442602,14948,1432,10,1472,89831,110922,4259,378,0,537,33538706,48610080,1114785,111243,0,9093,3139,34853,643,92,0,86
53973,407469,12208,1109,10,1215,90368,120478,3917,360,0,456,33436054,48541194,1106851,106955,0,9207,3138,31482,613,89,0,34
60220,417685,13184,1218,10,1408,105472,158624,5400,498,0,796,33470825,48732239,1108351,107302,0,9176,3139,33880,727,95,0,86
63632,430746,14390,1441,10,1436,89908,114061,4023,351,0,480,35294809,48570552,1116312,108273,0,8663,3138,31873,743,83,0,88
54288,388424,12294,1138,10,1215,100804,136196,5240,524,0,699,33394603,48630446,1106667,106776,0,8447,3139,32800,720,91,0,81
59983,434157,14614,1313,10,1459,96741,126132,5152,446,0,758,33508449,48705012,1110274,107405,0,8308,3138,29664,684,78,0,85
54913,424308,12438,1136,10,1225,96621,133719,4932,419,0,676,33398730,48598338,1106023,107027,0,8246,3139,31797,699,89,0,86
62163,430276,14585,1404,10,1406,96477,131030,4998,433,0,734,33837545,48607759,1107814,106678,0,10773,3134,35265,707,97,0,84
58622,439557,13261,1206,10,1372,98173,157596,6176,527,0,802,33263565,48391774,1103913,106712,0,11433,3135,33011,743,89,0,86
53031,394351,12012,1094,10,1197,96639,141160,4820,412,0,634,33413271,48601245,1106488,106928,0,11450,3134,33296,670,97,0,85
63886,453826,14893,1434,10,1471,90306,115087,4140,374,0,504,34093487,48620041,1109629,106626,0,11431,3135,32882,734,94,0,89
54810,405838,12421,1146,10,1233,97351,135537,4876,403,0,705,33474172,48594649,1109453,107249,0,13320,3134,34197,614,84,0,89
60356,454073,14630,1324,10,1445,90253,113609,4084,353,0,526,33411836,48630059,1107158,106970,0,13675,3135,37254,777,113,0,90
