CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
63180,448857,11788,1173,10,1444,326426,436579,12936,2030,0,1696,1405987,1927051,31046,5594,0,3777,3125,47806,712,86,0,104
58589,414974,11389,1066,10,1368,303098,406504,12195,1857,0,1564,1532635,2014291,29669,5429,0,3883,3126,59289,706,85,0,98
53703,403226,10164,952,10,1165,639624,844609,23186,3989,0,2379,1386347,1960079,31816,5688,0,3864,2939,45639,719,100,0,32
65154,452699,12174,1243,10,1439,319136,442083,14516,2115,0,1772,1583224,2293289,35077,5888,0,4111,3126,48583,698,88,0,100
55941,402168,10492,977,10,1212,297014,388923,11616,1782,0,1491,1410403,1872354,28785,5183,0,3590,3125,61365,692,96,0,35
62484,459039,11974,1107,10,1440,312659,407110,11872,2117,0,1558,1578829,2069685,31240,5451,0,4008,3126,48372,773,98,0,103
64917,441362,11951,1144,10,1439,295683,414444,15404,2300,0,1741,1570585,2034911,29944,5395,0,3880,3125,50854,672,79,0,101
63941,457808,11303,1079,10,1395,268095,366817,13766,2140,0,1790,1607208,2139532,31102,5442,0,3993,9683,72962,982,106,0,122
62015,436357,11788,1105,10,1338,309048,411506,13696,2239,0,1803,1623559,2142334,30869,5460,0,3967,2943,48622,727,83,0,99
59437,415144,10648,1083,10,1177,657421,850767,23186,4512,0,2450,1405432,1958591,30887,5412,0,3956,3125,57269,745,92,0,102
62574,456554,11655,1097,10,1425,308012,418154,15327,2391,0,1831,1656337,3289877,31085,5673,0,4043,3125,50748,622,73,0,105
55529,415317,10454,970,10,1219,451252,588816,16224,2914,0,1869,1629442,2127748,30264,5449,0,3851,2935,39177,663,82,0,37
65877,468482,11769,1199,10,1329,232039,306814,11464,1840,0,1403,1667065,2157127,31162,5576,0,4120,3125,50398,709,84,0,102
59434,402693,11294,1038,10,1338,301965,401434,13777,2236,0,1729,1653184,2197425,33676,5820,0,3933,3121,60271,690,88,0,95
55769,407037,10330,990,10,1166,303003,398855,13341,2186,0,1576,1184793,1822493,27258,4979,0,3556,3121,49469,754,88,0,99
64958,439097,12346,1206,10,1478,304579,397471,13472,2163,0,1704,1422516,1952698,32619,5665,0,3879,3125,30139,459,56,0,39
56025,418631,10639,989,10,1188,289208,359503,11336,2088,0,1374,1626297,2153505,31242,5596,0,4032,3121,52688,665,70,0,102
62215,446355,11706,1094,10,1401,304950,394180,13273,2222,0,1631,1654590,2204451,32012,5737,0,4097,3121,56169,796,99,0,104
56208,416496,10552,977,10,1183,288302,384343,14490,2179,0,1649,1611562,2083342,29388,5293,0,3811,3125,43000,664,78,0,107
59329,409748,10212,1063,10,1166,283325,369507,12859,2089,0,1561,1628272,2105941,32395,5898,0,4120,3126,65041,701,94,0,105
64506,536240,13148,1174,10,1475,265831,365900,14691,2158,0,1841,1573804,2053335,30004,5436,0,3957,3125,36874,740,91,0,109
58252,492244,10618,986,10,1202,230537,296546,11796,1789,0,1515,1095259,1666323,26245,4838,0,3402,3125,54495,749,95,0,101
68225,540196,12339,1230,10,1433,570044,718276,20885,4172,0,2293,1628663,2105167,33564,5989,0,4177,3121,50970,748,89,0,100
58346,498165,10669,981,10,1221,225990,259714,9488,1632,0,1137,1593022,2053229,30411,5396,0,3910,3121,45271,774,88,0,109
64640,529792,12051,1111,10,1419,222718,263140,10324,1785,0,1349,1361125,1887041,29570,5391,0,3734,2935,59637,833,106,0,99
65826,519829,10104,1095,10,1288,238114,308771,12144,1928,0,1510,1318513,1816635,27813,5168,0,3304,3121,53823,807,102,0,106
58358,497794,10436,976,10,1146,230252,293685,11630,1780,0,1469,1620681,2039494,30843,5522,0,3950,3121,49990,411,54,0,37
64524,529025,11870,1110,10,1396,229659,316797,13959,2011,0,1692,1630284,2040391,31420,5658,0,3858,3121,70669,764,110,0,98
61915,496783,10749,1087,10,1192,420486,524348,14593,2752,0,1713,1606941,2041517,30079,5373,0,3742,3121,67461,722,80,0,101
62152,440543,12050,1123,10,1436,530767,689445,21302,3965,0,2238,1659399,2161469,31713,5723,0,4056,3121,32942,715,92,0,100
55886,402415,10461,1001,10,1201,91857,108755,3952,333,0,509,1693490,2176330,31906,5244,0,5267,3121,31554,690,87,0,101
79512,643252,14784,1485,10,1559,1148341,4637669,48307,6818,3,5114,720880,1862069,61591,6532,0,7160,3121,33510,739,104,0,96
1499887,2284960,82969,9420,10,12582,4910788,5888415,245622,31154,0,39889,2126348,3710910,155162,21219,0,14405,12480582,16345376,506584,31234,0,32208
57405,556311,10439,1096,10,1074,99047,192730,8183,743,0,859,13530,124984,5129,493,0,467,36099264,45588762,852180,6614,0,5292
66423,633203,11390,1257,10,1266,118285,322783,11618,1217,0,1214,22373,184995,7504,795,0,702,38332354,48773471,903661,6905,0,5437
55649,573841,9482,945,10,1065,98540,193907,7922,730,0,833,13606,121605,4883,458,0,441,38252993,48665393,902489,6853,0,5357
62823,625308,10978,1167,10,1190,113093,279039,10831,1159,0,1099,32897,325406,11879,1124,0,1164,38410607,48764093,905342,6720,0,5408
76638,669399,14546,1475,10,1533,116127,330354,12595,1177,0,1452,55153,505022,22489,2234,0,2134,33660911,48526765,1059675,7050,0,6126
56495,458996,9998,967,10,1146,98708,182188,7173,673,0,795,3109,31718,697,94,0,35,39489940,48575006,1442344,1436,0,585
62577,452786,11598,1120,10,1408,94652,120207,4789,405,0,668,3114,33048,755,91,0,105,39672834,48672143,1448471,1573,0,608
66890,480383,14379,1349,10,1423,111499,230622,9752,851,0,1165,3113,34577,692,72,0,105,41957060,48630198,1352555,3745,0,56066
65364,493098,12015,1206,10,1428,96715,145293,6145,544,0,762,2924,32170,765,84,0,107,61374754,48633961,616378,159962,0,704749
55751,413221,10473,1018,10,1191,94837,120964,4554,390,0,612,3109,42145,682,80,0,107,58563566,48626451,673715,195175,0,705095
55500,407888,10225,964,10,1168,94870,122003,4782,394,0,664,3114,45778,702,80,0,93,57808710,48763654,724157,214739,0,697072
64878,440121,11767,1188,10,1361,94772,125113,4519,403,0,612,3113,35519,722,85,0,112,56503530,48621319,773166,227598,0,683617
56209,434039,10436,991,10,1196,96923,119227,4412,344,0,671,3110,33099,611,72,0,106,55288733,48614141,810084,235182,0,682653
61086,450112,11878,1112,10,1459,100330,130429,5407,554,0,719,3113,31536,732,77,0,104,54045215,48601023,828055,239843,0,674739
57958,420190,11752,1150,10,1238,96405,137390,5737,492,0,668,26485,230884,9583,1000,0,832,52699857,48581083,838972,241450,0,646795
60501,443189,10987,1050,10,1385,96540,129500,5115,445,0,670,38835,276591,13457,1222,0,1287,50569052,48562668,838376,239818,0,629483
61366,461041,11515,1106,10,1303,94898,131972,4690,415,0,605,20136,137637,7602,627,0,780,48981580,48596929,840405,240542,0,620504
58961,417418,10514,1106,10,1197,97014,133112,4851,404,0,681,7892,69460,2791,244,0,301,48133812,48628633,842278,240144,0,602783
61216,458889,11697,1129,10,1426,96857,131956,4825,438,0,687,3109,27972,505,57,0,102,46792838,48630823,837866,238605,0,588806
