CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
100581,111831,4763,362,0,723,3133,28499,794,89,0,106,721176,2310185,227040,19920,0,19947,63496,280539,16067,1400,10,1622
101097,106738,4707,434,0,708,3133,24486,724,89,0,103,883545,2196006,197278,21424,0,12954,55911,247828,14077,1198,10,1435
91220,88634,3533,298,0,520,3133,24863,710,99,0,113,981263,2200965,188880,20454,0,12430,54460,229818,12445,1142,10,1276
103982,121418,5753,423,0,774,3133,24890,724,89,0,109,1111227,2368800,197397,24410,0,10621,55765,238942,14188,1190,10,1468
90839,86929,3572,291,0,497,3133,24514,685,87,0,109,1200322,2025911,148484,20790,0,4287,61954,244192,15533,1351,10,1634
101798,111090,4523,365,0,700,3133,24498,725,88,0,107,1150193,1991710,158452,22378,0,3642,53572,189010,12351,1138,10,1274
90746,87111,3579,289,0,507,3133,25031,697,81,0,108,1228026,2078046,155699,21967,0,4157,56686,247265,14301,1206,10,1483
98005,103081,4507,359,0,691,3133,24437,721,79,0,104,1248314,1977414,142938,19919,0,3760,51055,207656,12209,1039,10,1242
97357,107510,5007,418,0,683,3133,24835,598,76,0,40,1152938,2001744,154936,21939,0,3506,59834,236100,14032,1302,10,1462
97681,104507,4423,354,0,678,3133,24842,783,106,0,108,1546559,2257263,157048,20536,0,4879,55568,230408,13567,1194,10,1403
97759,103379,4406,355,0,684,3133,24817,725,76,0,108,994088,1708428,131588,18050,0,3320,51027,212237,12104,1046,10,1246
90883,97841,3548,287,0,516,3133,30836,682,83,0,108,1186306,2433950,182890,25708,0,4017,66735,534292,14397,1320,10,1490
102410,121423,4536,346,0,728,3133,32011,739,92,0,109,1411624,2754744,191602,26318,0,4877,57807,498382,12181,1040,10,1260
92315,110406,5251,447,0,574,3122,28517,675,91,0,21,1572746,2967247,201565,27166,0,5384,71299,532702,17721,1473,10,1819
105841,131031,5381,539,0,754,3133,29001,722,80,0,111,1614910,2873572,184692,24702,0,5547,61591,494025,13026,1120,10,1408
90846,104219,3973,354,0,520,3133,32954,804,94,0,109,1546422,2859069,194794,26502,0,5240,54336,356022,12237,1057,10,1273
102214,131170,5044,421,0,711,3133,31727,657,77,0,112,1586088,3573895,183118,24758,0,5306,63324,523591,12661,1116,10,1353
107413,171243,8433,786,0,1036,3133,33610,751,98,0,103,1628238,2918429,194850,26606,0,5223,56853,462976,12204,1057,10,1267
113467,213860,11130,907,0,1360,3133,42819,680,79,0,108,1556354,2893811,191232,25891,0,5225,66198,460723,15223,1358,10,1584
90984,103643,4166,374,0,522,3133,29537,686,87,0,35,1563522,2781137,176533,23665,0,5270,55609,415113,12276,1060,10,1270
101776,127323,4981,422,0,729,3133,25109,703,107,0,43,1567858,2995310,201078,27038,0,5441,61213,448047,14246,1214,10,1491
90785,107451,3831,362,0,436,3134,30880,694,89,0,35,1580161,2881123,187047,25467,0,5455,64229,292619,14443,1317,10,1643
108902,131941,4349,469,0,641,15057,52646,1652,213,0,275,1519090,2881280,192924,25953,0,5052,54112,395546,11729,1013,10,1181
91548,109898,4012,340,0,538,3126,31619,653,77,0,105,1604925,2979936,198644,26863,0,5231,70478,507438,17682,1468,10,1842
99086,148784,6352,547,0,798,3124,31536,677,76,0,107,1524543,2737492,177913,23796,0,4912,58254,389361,12385,1117,10,1290
91779,104773,4228,384,0,507,3124,27854,648,88,0,37,1650479,3791427,195285,26462,0,5500,61490,425908,14507,1231,10,1529
102321,129775,5291,535,0,719,3137,32003,727,77,0,104,1552891,2771743,177544,23810,0,5151,56118,427612,12249,1057,10,1276
100571,127241,5189,448,0,727,3137,25139,594,85,0,25,1595824,2943731,192778,25772,0,5600,68540,468099,13447,1259,10,1472
91808,98809,3597,299,0,543,3137,40665,729,82,0,103,1606788,2855629,182268,24178,0,5488,62617,486560,13880,1227,10,1459
102193,141487,6484,640,0,792,3137,31875,693,78,0,108,1599024,2845206,187596,25237,0,5625,56738,457231,12032,1045,10,1241
98221,112107,4584,361,0,690,3133,33975,716,82,0,107,1591470,2972108,201055,27389,0,5322,66188,495239,14597,1320,10,1534
101396,135805,6022,484,0,820,2947,32354,653,80,0,101,1565335,2779713,181035,24175,0,5287,58905,529975,12198,1049,10,1278
98147,120434,4808,407,0,680,3133,33657,687,92,0,108,1537382,2799873,191648,25725,0,5129,62227,485999,14301,1222,10,1461
98451,111537,4514,357,0,695,3133,28719,709,76,0,106,1589550,2771583,180076,24033,0,5372,68752,526939,15708,1372,10,1617
98320,123350,5092,461,0,714,3133,29010,739,105,0,21,1537680,2805806,186203,24840,0,5205,64391,551533,13058,1121,10,1416
98182,120550,4923,427,0,688,3133,28541,793,90,0,111,1619114,3864550,179170,23839,0,5474,63620,531011,14448,1226,10,1491
98267,120488,4919,449,0,681,3133,28910,672,80,0,101,1571489,2887485,194491,26290,0,5174,60225,462111,12550,1153,10,1304
98232,122914,5004,424,0,693,3133,31406,737,73,0,106,1633246,3028398,202036,27400,0,5655,66425,627018,14433,1204,10,1500
92060,108318,4111,373,0,528,3133,33210,693,75,0,106,1538826,2701101,175431,23440,0,5000,56274,436321,12163,1046,10,1265
106757,134335,5386,563,0,794,3137,35466,713,96,0,34,1558061,2880975,190302,25623,0,5063,69766,451040,15103,1414,10,1569
99304,122109,5545,495,0,637,3137,29207,608,81,0,37,1584199,2837512,186956,25382,0,5329,59944,481357,11082,976,10,1247
98740,129407,5751,461,0,761,3137,29974,709,93,0,108,1549170,2874815,191932,25919,0,5095,51529,255122,12286,1041,10,1255
101698,145641,6729,656,0,856,3137,31221,745,80,0,106,1618749,2865695,181955,24240,0,5494,72320,469187,15629,1447,10,1665
98439,120469,4647,407,0,625,3137,30149,625,75,0,45,1575151,2849722,183905,24456,0,5600,53908,364352,11685,1021,10,1207
91765,95898,3618,310,0,550,3137,29424,754,91,0,106,1577569,2984079,201389,27343,0,5218,60673,444152,14237,1212,10,1467
102511,141496,6322,654,0,752,3137,30444,595,69,0,40,1573703,2837986,184755,25059,0,5227,55144,400973,12137,1053,10,1245
98165,125741,5185,447,0,780,3137,30024,681,80,0,104,1600347,2951250,198071,26732,0,5442,63350,382933,13395,1227,10,1477
98380,124176,5156,450,0,712,3137,28734,618,80,0,40,1601891,2915680,189988,25634,0,5448,60194,393653,13851,1226,10,1453
101680,128135,5362,545,0,736,3137,30461,555,74,0,42,1608421,2901857,191310,25634,0,5492,54130,359099,12117,1060,10,1267
101842,124606,5528,483,0,619,3137,38526,756,71,0,107,1584056,3018185,201194,27150,0,5435,64638,456234,14746,1323,10,1534
99149,138419,6355,540,0,793,3137,27205,671,100,0,36,1570232,2772472,179809,24272,0,5152,55393,402667,12234,1047,10,1265
98218,142372,6170,554,0,766,3137,32321,678,90,0,105,1588746,2924568,195150,26238,0,5232,60462,408422,14426,1220,10,1493
101987,136119,6017,568,0,799,3137,30527,658,73,0,99,1601676,2873209,183862,24637,0,5397,71923,533785,16374,1445,10,1744
1714951,2899963,172132,22134,0,16704,5100006,6109524,256074,35263,0,37153,7347279,8112643,365040,45694,0,47352,54750,379766,12232,1057,10,1268
118477,289606,15171,1372,0,1478,1697487,3455288,242672,22994,0,25094,313538,743095,38166,4662,0,3679,71208,564560,18332,1567,10,1842
104979,187515,9315,927,0,1001,981895,2452233,179209,18663,0,15700,92205,419900,30401,2735,0,2538,55441,281005,12431,1172,10,1285
108678,221802,10498,891,0,1159,14470383,13832179,409177,108309,0,21356,45535,241363,15832,1358,0,1454,63572,560255,14311,1225,10,1499
96749,159767,7151,611,0,784,60781,168795,5025,601,0,604,17553,99359,5628,538,0,577,56454,489022,11824,1032,10,1220
99401,136381,5340,459,0,639,258447,1561010,7697,1168,0,762,50198,1129758,708,62,0,191,61198,505633,12424,1117,10,1266
108821,144065,5840,586,0,817,20151,81567,3519,322,0,499,3120,31528,603,63,0,104,63983,558062,14384,1225,10,1503
91464,117170,3931,366,0,535,12321,71020,3499,312,0,404,3126,34478,671,76,0,103,57521,511607,12169,1049,10,1250
98938,127048,4482,365,0,721,17319,78987,3676,342,0,451,3126,32032,716,96,0,107,67614,556813,14738,1331,10,1535
91782,156505,3994,362,0,531,14325454,13155756,383127,102765,0,19382,29146,127505,6371,644,0,790,64881,480517,15608,1299,10,1626
103193,147998,5218,459,0,739,50844,161307,7568,774,0,840,3119,28005,616,81,0,40,64770,502638,15136,1266,10,1598
91460,121017,4036,369,0,538,119690,215146,7802,945,0,1046,3127,28309,725,95,0,100,62996,380886,12323,1173,10,1344
106427,146684,5115,532,0,714,17875,81641,3309,286,0,411,3126,32253,656,69,0,97,58995,520963,12372,1057,10,1256
91108,128653,4007,350,0,498,12651,70634,3464,316,0,410,3127,32418,773,101,0,105,64155,554797,14570,1245,10,1505
